sira,sure,ayet,metin,hoca
540,4,47,"Kitaplılar! Bazı yüzleri çevirip sürgüne göndermeden ve Cumartesi Halkını lanetlediğimiz gibi lanetlenmeden önce,  yanınızdakileri onaylayıcı olarak indirdiğimizi onaylayın. ALLAH'ın emri sürekli uygulanmıştır.",Edip Yüksel
541,4,48,ALLAH kendisine ortak koşulmasını bağışlamaz; bundan aşağısını dilediğini bağışlar. Kim ALLAH'a ortak koşarsa çok büyük bir hakaret etmiş olur.[1],Edip Yüksel
542,4,49,Kendilerini temize çıkaranları görmüyor musun? Oysa ALLAH dilediğini temize çıkarır. Onlara en ufak bir haksızlık yapılmaz.,Edip Yüksel
543,4,50,"Bak,  nasıl da yalan yere ALLAH'a iftira ediyorlar. Büyük bir hakaret olarak bu yeter.",Edip Yüksel
544,4,51,"Kendilerine kitaptan bir pay verilenleri görmüyor musun? Azgınları ve küstahları onaylıyorlar ve inkar edenler için,  ""Bunlar,  iman edenlerden daha doğru yoldadır"" diyorlar.",Edip Yüksel
545,4,52,Onlar ALLAH'ın lanetine uğradılar. ALLAH kimi lanetlerse onun için bir yardımcı bulamazsın.,Edip Yüksel
546,4,53,Yoksa onların yönetimde bir payı mı var? Öyle olsaydı insanlara bir çekirdek bile vermezlerdi.,Edip Yüksel
547,4,54,"Yoksa ALLAH'ın lütfundan insanlara verdiğini mi çekemiyorlar? Oysa biz,  İbrahim ailesine kitap ve bilgelik verdik. Onlara büyük bir otorite verdik.",Edip Yüksel
548,4,55,"Onlardan kimi onu onayladı,  kimi de ondan yüz çevirdi. Onlara ceza olarak cehennem yeter.",Edip Yüksel
549,4,56,"Ayet ve mucizelerimizi inkar edenleri bir ateşe atacağız. Derileri yandıkça,  azabı tatmaları için başka derilerle yenileyeceğiz. ALLAH Üstündür,  Bilgedir.[1]",Edip Yüksel
550,4,57,Gerçeği onaylayıp erdemli davrananları ise içinden ırmaklar akan bahçelere yerleştireceğiz; orada sürekli kalırlar. Onlar için orada tertemiz eşler var. Onları serin gölgelere sokacağız.,Edip Yüksel
551,4,58,"ALLAH emaneti sahiplerine vermenizi,  insanlar arasında hükmettiğiniz zaman adaletle hükmetmenizi emreder. ALLAH size ne güzel öğüt veriyor. ALLAH İşitendir,  Görendir.",Edip Yüksel
552,4,59,"Gerçeği onaylayanlar! ALLAH'a uyun,  elçisine uyun; sizden görev başında olanlara da. Herhangi bir konuda anlaşmazlığa düşerseniz onu ALLAH'a ve elçisine havale ediniz. ALLAH'a ve ahiret gününe Gerçeği onaylıyorsanız... Bu,  sizin için daha iyi ve en güzel çözüm yoludur.[1]",Edip Yüksel
553,4,60,Seni ve senden önce indirilenleri onayladıklarını iddia ettikleri halde azgınların ve küstahların yasalarını uygulamak isteyenleri görmüyor musun? Oysa onu inkar etmekle emredilmişlerdi; fakat sapkın onları büsbütün saptırmak istiyor.,Edip Yüksel
554,4,61,"Kendilerine,  ""ALLAH'ın indirdiğine ve elçisine geliniz"" dendiğinde,  o ikiyüzlülerin senden alabildiğine kaçtıklarını görüyorsun.",Edip Yüksel
555,4,62,"İşlediklerinin sonucu olarak başlarına bir musibet gelse hemen sana gelerek,  ""Amacımız ancak iyilik yapmak ve uzlaştırmaktı"" diye ALLAH adına yemin ederler.",Edip Yüksel
556,4,63,"ALLAH onların kalplerindekini bilir. Onlara aldırma,  onları aydınlat ve kişiliklerini etkileyecek güzel sözler söyle.",Edip Yüksel
557,4,64,"Biz her elçiyi,  ALLAH'ın izniyle kendisine itaat edilsin diye gönderdik. Onlar,  kişiliklerine zulmettikleri zaman sana gelip ALLAH'tan günahlarının bağışlanmasını dileselerdi ve elçi de onlar için bağışlanma dileseydi,  elbette ALLAH'ı Affedici ve Rahim bulacaklardı.[1]",Edip Yüksel
558,4,65,"Hayır,  Efendine ant olsun,  anlaşmazlıklarında seni aralarında hakem kılmadıkça ve verdiğin kararı,  kalplerinde bir burukluk duymadan kabul etmedikçe ve tam teslim olmadıkça gerçeği onaylamış olmazlar.",Edip Yüksel
559,4,66,"""Canınızı adayın"" yahut ""Yurtlarınızdan çıkın"" diye emretmiş olsaydık,  pek azı hariç bunu yapmazlardı. Kendilerine öğütleneni uygulasalardı onlar için daha iyi ve daha sağlam olurdu.",Edip Yüksel
560,4,67,Kendilerine katımızdan büyük bir ödül verirdik.,Edip Yüksel
561,4,68,Ve onları doğru bir yola iletirdik.,Edip Yüksel
562,4,69,"ALLAH'a ve elçisine uyanlar,  ALLAH'ın kendilerine iyilikte bulunduğu peygamberler,  doğrulayıcılar,  tanıklar ve salihler ile beraberdirler. Onlar ne güzel arkadaştır.[1]",Edip Yüksel
563,4,70,Bu lütuf ALLAH'tandır. Bilen olarak ALLAH yeter.,Edip Yüksel
564,4,71,Gerçeği onaylayanlar! Tetikte durun. Bölük bölük ya da topluca harekete geçin.,Edip Yüksel
565,4,72,"İçinizde ağır davrananlar var. Size bir musibet gelirse,  ""ALLAH bana iyilik etti de onlarla birlikte (musibete) tanık olmadım"" der.",Edip Yüksel
566,4,73,"ALLAH'tan size bir lütuf erişirse sanki önce aranızda hiçbir dostluk yokmuş gibi,  ""Keşke ben de onlarla birlikte olsaydım da büyük bir başarı kazansaydım"" der.",Edip Yüksel
567,4,74,"Dünya hayatını ahirete değişenler ALLAH yolunda savaşsınlar. Kim ALLAH yolunda savaşır,  ölür yahut yenerse,  kendisine büyük bir ödül vereceğiz.[1]",Edip Yüksel
568,4,75,"Size ne oldu ki ""Efendimiz,  bizi halkı zalim olan bu ülkeden kurtar,  bize sahip çık,  bize yardım et"" diye feryat eden ezilmiş erkekler,  kadınlar ve çocuklara rağmen hala ALLAH yolunda savaşmıyorsunuz?",Edip Yüksel
569,4,76,Gerçeği onaylayanlar ALLAH yolunda savaşırlar. Kafirler ise azgınların ve küstahların yolunda savaşırlar. Öyleyse sapkının dostlarıyla savaşın; sapkının planı zayıftır.,Edip Yüksel
570,4,77,"Kendilerine,  ""Elinizi savaştan çekin,  salatı gözetin,  zekatı verin"" denilenlere dikkat etmedin mi? Kendilerine savaşmaları emredildiğinde,  insanlardan ALLAH'tan korkar gibi,  belki daha fazla korkmaya başladılar ve ""Efendimiz,  neden bize savaşı yükledin,  bizi yakın bir zamana kadar erteleyemez miydin!"" dediler. De ki: ""Bu dünyanın varlığı azdır,  erdemliler için ahiret daha hayırlıdır; en ufak bir haksızlığa uğratılmayacaksınız.""",Edip Yüksel
571,4,78,"Nerede olursanız olun,  sağlam kalelerde bile olsanız ölüm sizi yakalar. Başlarına iyi bir şey gelse,  ""Bu ALLAH tarafındandır"" derler. Kendilerine bir kötülük dokunsa,  ""Bu senin tarafındandır"" derler. De ki: ""Hepsi ALLAH tarafındandır."" Bu topluma ne oluyor ki neredeyse hiçbir hadis (söz) anlamıyorlar!",Edip Yüksel
572,4,79,"Sana gelen her iyilik ALLAH'tan,  sana gelen her kötülük ise kendindendir. Seni insanlara elçi olarak gönderdik. Tanık olarak ALLAH yeter.[1]",Edip Yüksel
573,4,80,Elçiye uyan ALLAH'a uymuş olur. Kim yüz çevirirse çevirsin; biz seni onların üzerine bekçi göndermedik.,Edip Yüksel
574,4,81,"""Tamam,  itaat ediyoruz"" derler. Ancak senin yanından çıktıklarında onlardan bir takımı,  söylemiş olduklarının tersini kuruyor. ALLAH onların planlayıp kurdukları şeyleri kaydediyor. Onlara aldırma; ALLAH'a güven. Destekleyici olarak ALLAH yeter.",Edip Yüksel
575,4,82,Kuran'ı incelemiyorlar mı? ALLAH'tan başkasının olsaydı onda birçok çelişki bulacaklardı.[1],Edip Yüksel
576,4,83,Onlara güvenlik ve tehlikeyle ilgili bir söylenti ulaşsa onu yayarlar. Durumu elçiye ve aralarındaki yetkililere iletselerdi uzmanları onu değerlendirirdi. Size ALLAH'ın lütfu ve rahmeti olmasaydı pek azınız hariç sapkına uyacaktınız.,Edip Yüksel
577,4,84,"ALLAH yolunda savaşmalısın. Sen ancak kendinden sorumlusun. İman edenleri de aynı şeye özendir ki ALLAH kafirlerin gücünü etkisiz hale getirsin. ALLAH'ın gücü daha şiddetli,  cezası daha çetindir.",Edip Yüksel
578,4,85,"Kim bir iyiliğe aracılık ederse kendisi için ondan bir pay var. Kim bir kötülüğe aracılık ederse,  kendisi için ondan bir pay var. ALLAH her şeyi kontrol eder.",Edip Yüksel
579,4,86,Herhangi bir selam ile selamlandığınız zaman daha güzeliyle veya aynen iade ederek selamı alın. Kuşkusuz ALLAH her şeyi hesaba katar.,Edip Yüksel
580,4,87,ALLAH: O'ndan başka tanrı yoktur. Gerçekleşmesi mutlak olan diriliş gününde sizleri bir araya toplayacaktır. ALLAH'tan daha doğru hadis sahibi kim olabilir?,Edip Yüksel
581,4,88,Size ne oluyor da ikiyüzlüler hakkında iki gruba ayrılıyorsunuz? İşlediklerinden ötürü ALLAH onları baş aşağı çevirdi. ALLAH'ın saptırdığını siz mi doğru yola ulaştırmak istiyorsunuz? ALLAH'ın saptırdığı kimseye sen hiçbir yol bulamazsın.,Edip Yüksel
582,4,89,"Sizin de kendileri gibi inkar etmenizi istediler ki onlarla bir olasınız. ALLAH yolunda harekete geçinceye kadar onlardan kimseyi dost edinmeyin. Size karşı dönerlerse onları yakalayın,  onları bulduğunuz yerde öldürün. Onları ne dost ne de yardımcı edinmeyin;[1]",Edip Yüksel
583,4,90,"Ancak aranızda anlaşma bulunan bir topluluğa katılan,  yahut sizinle veya kendi halkıyla savaşmaktan dolayı göğüslerinde sıkıntı duyarak size gelenler hariç... ALLAH dileseydi onları başınıza musallat eder ve onlar da sizinle savaşırdı. Sizi yalnız bırakır,  sizinle savaşmaz ve size barış önerirlerse ALLAH sizin onlara saldırmanıza izin vermez.",Edip Yüksel
584,4,91,"Hem sizinle hem kendi toplumlarıyla güven içinde durmak isteyen bir başka grup bulacaksınız. Ne zaman kargaşalığa çağrılsalar içine dalarlar. Sizi yalnız bırakmaz,  barış yapmak istemez ve ellerini sizden çekmezlerse karşılaştığınız yerde onları öldürebilirsiniz. Böylelerine karşı size apaçık yetki verdik.",Edip Yüksel
585,4,92,"Gerçeği onaylamış bir kişi,  kaza hali hariç gerçeği onaylamış birisini öldüremez. Kim bir gerçeği onaylayanı kazara öldürmüşse gerçeği onaylamış bir köleyi salmalı ve ölenin ailesine diyet ödemeli. Ancak diyetten vazgeçip sadaka olarak kabul ederlerse başka. Öldürülen,  sizinle savaş halinde olan bir topluluğa mensup bir gerçeği onaylayan ise,  o zaman gerçeği onaylayan bir köleyi salmalısınız. Ancak,  maktul aranızda anlaşma olan bir topluluktan ise ailesine diyet vermeli ve gerçeği onaylamış bir köleyi salmalısınız. Kim (gerekli parayı veya salacağı bir köle) bulamıyorsa,  ALLAH tarafından tövbesinin kabul edilmesi için iki ay aralıksız oruç tutmalıdır. ALLAH Bilendir,  Bilgedir.[1]",Edip Yüksel
586,4,93,"Kim gerçeği onaylamış birisini kasten öldürürse yeri,  sürekli kalacağı cehennemdir. ALLAH kendisine gazap ve lanet etmiştir. Ve onun için büyük bir azap hazırlamıştır.",Edip Yüksel
587,4,94,"Gerçeği onaylayanlar,  ALLAH yolunda çarpışmaya çıktığınız zaman dikkatli olun. Size barış önerene,  dünya hayatının geçici yararını gözeterek ""Sen onaylamıyorsun"" demeyin. Çünkü ALLAH'ın yanında çok ganimetler var. Daha önceleri siz de onlar gibiydiniz; fakat ALLAH size lütfetti. Öyleyse iyice araştırıp emin olun. ALLAH yaptıklarınızdan Haberdardır.",Edip Yüksel
588,4,95,"Geçerli özre sahip olmaksızın yerlerinde oturanlar ile mallarıyla canlarıyla ALLAH yolunda savaşım verenler bir olmaz. ALLAH mallarıyla,  canlarıyla savaşım verenleri derece bakımından oturanlardan üstün kıldı. ALLAH hepsine güzellikler söz veriyor. Bununla birlikte,  ALLAH savaşım verenleri oturanlar üzerine daha büyük bir ödülle üstün kıldı;[1]",Edip Yüksel
589,4,96,"Kendi katından derecelerle,  bağışlama ve rahmet ile... ALLAH Bağışlayandır,  Rahimdir.",Edip Yüksel
590,4,97,"Kendilerine zulmedenlerin canlarını alırken melekler: ""Ne halde idiniz"" derler. ""Bizler yeryüzünde ezilmiş kimselerdik"" diye cevap verirler. ""ALLAH'ın yeri geniş değil miydi ki oralara göç edeydiniz"" derler. Onların yeri cehennem. O ne kötü bir dönüş noktası.",Edip Yüksel
591,4,98,"Ancak,  hiçbir çıkış yoluna gücü yetmeyen ve göç etmeye yol bulamayan erkek,  kadın ve çocuk ezilmişler hariç.",Edip Yüksel
592,4,99,"Böylelerinin ALLAH tarafından affedilmesi umulur. ALLAH Affedicidir,  Bağışlayandır.",Edip Yüksel
593,4,100,"Kim ALLAH yolunda göç ederse yeryüzünde barınacak çok yer ve bolluk bulur. Kim ALLAH'a ve elçisine göç etmek için evinden çıkar ve sonra kendisini ölüm yakalarsa,  ödülünü vermek ALLAH'a düşer. ALLAH Bağışlayandır,  Rahimdir.",Edip Yüksel
594,4,101,Yeryüzünde yolculuğa çıktığınız zaman inkarcıların size saldırmasından korkuyorsanız salatı kısaltmanızda bir sakınca yok. Kuşkusuz inkarcılar sizin açık düşmanınızdır.[1],Edip Yüksel
595,4,102,"Sen içlerinde olup onlara salat için öncülük ettiğin zaman,  onlardan bir grup sizi korumak için yanınızda bulunsun ve silahlarını da yanlarına alsın. Salata duranlar secdeye vardıklarında arkanızda bulunsunlar. Sonra salatı gözetmemiş olan grup gelsin ve seninle birlikte salata dursunlar,  diğer grup silahlarını alıp nöbet tutsunlar. İnkarcılar,  silahlarınız ve eşyanız hakkında dikkatsiz davranmanızı ve böylece sizi ani bir baskınla bozguna uğratmayı umarlar. Yağmur ve hastalık gibi özürlerden ötürü silahlarınızı bırakmanızda bir sakınca yok. Ancak alarmda olun. ALLAH kafirlere alçaltıcı bir azap hazırladı...",Edip Yüksel
596,4,103,"Salatı bitirdiğiniz zaman ayakta,  oturarak ve uzanarak ALLAH'ı anın. Güvene kavuştuğunuzda salatı gözetiniz. Salat,  iman edenler üzerine belirli vakitlerde farz kılınmıştır.[1]",Edip Yüksel
597,4,104,"O topluluğu izlemekte gevşeklik göstermeyin. Siz acı çekiyorsanız onlar da sizin gibi acı çekiyor. Fakat siz,  onların ALLAH'tan ummadığını umuyorsunuz. ALLAH Bilendir,  Bilgedir.",Edip Yüksel
598,4,105,Halkın arasında ALLAH'ın sana gösterdiği gibi yargı veresin diye Biz sana gerçeği içeren kitabı indirdik. Hainlerden yana olma.,Edip Yüksel
599,4,106,"ALLAH'tan bağışlanma dile. ALLAH Bağışlayandır,  Rahimdir.",Edip Yüksel
600,4,107,Kendi özlerine hainlik edenleri savunma; ALLAH ihanet edenleri ve günah işleyenleri sevmez.,Edip Yüksel
601,4,108,Halktan gizlerler ama ALLAH'tan gizleyemezler. Oysa O'nun hoşlanmadığı düşünceleri kurarlarken O onlarla beraberdir. ALLAH onların tüm yaptıklarını Kuşatır.,Edip Yüksel
602,4,109,"İşte sizler bu tür kişileri dünya hayatında savunuyorsunuz. Peki,  diriliş gününde ALLAH'a karşı kim onları savunacak? Ya da kim onlara avukat olacak?",Edip Yüksel
603,4,110,Kim bir kötülük işler veya özüne zulmeder de sonra ALLAH'tan bağışlanma dilerse ALLAH'ı Bağışlayıcı ve Rahim bulur.,Edip Yüksel
604,4,111,"Kim bir günah kazanırsa kendisine karşı kazanmış olur. ALLAH Bilendir,  Bilgedir.",Edip Yüksel
605,4,112,Kim bir hata yahut bir günah işler de sonra onu bir suçsuzun üzerine atarsa şüphesiz büyük bir iftira ve apaçık bir günah yüklenmiş olur.,Edip Yüksel
606,4,113,"ALLAH'ın sana lütfu ve rahmeti olmasaydı,  onlardan bir grup seni saptıracaktı. Onlar,  yalnız kendilerini saptırır; sana hiçbir zarar veremezler. ALLAH sana kitap ve bilgeliği indirdi ve sana bilmediğin şeyleri öğretti. ALLAH'ın sana olan lütfu büyüktür.",Edip Yüksel
607,4,114,"Onların gizli görüşmelerinin çoğunda hayır yoktur; sadakayı,  iyiliği veya halkın arasını düzeltmeyi savunmaları başka. Kim ALLAH'ın rızasını arayarak bunları yaparsa ona büyük bir ödül vereceğiz.",Edip Yüksel
608,4,115,"Doğru yol kendisine belli olduktan sonra kim elçiye karşı gelir ve iman edenlerin yolundan farklı bir yol edinirse,  seçtiği yöne kendisini yöneltir ve onu cehenneme atarız. Ne kötü bir dönüş noktasıdır orası.",Edip Yüksel
609,4,116,ALLAH kendisine ortak koşulmasını affetmez; bunun aşağısındaki günahları ise dilediği kişiye affeder. Kim ALLAH'a ortak koşarsa tamamen sapıtmış olur.[1],Edip Yüksel
610,4,117,O'ndan ayrı olarak tanrıçalara hizmet ederler. Aslında inatçı sapkından başkasına hizmet etmezler.,Edip Yüksel
611,4,118,"ALLAH ona (şeytana) lanet etmiş ve o da,  ""Elbette senin kullarından belli bir pay alacağım"" demişti, [1]",Edip Yüksel
612,4,119,"""Onları saptıracağım,  onları kuruntularla oyalayacağım,  hayvanların kulaklarını yarmalarını (böylece etlerini haram etmelerini) emredeceğim,  ALLAH'ın yaratışını/tasarımını değiştirmelerini emredeceğim."" Kim ALLAH yerine sapkını dost ve egemen edinirse apaçık bir kayba uğramıştır.[1]",Edip Yüksel
613,4,120,"Onlara söz verir,  ümit verir. Gerçekte,  sapkının onlara verdiği söz kandırmadan başka bir şey değil.",Edip Yüksel
614,4,121,Varacakları nokta cehennemdir; ondan kaçamazlar.,Edip Yüksel
615,4,122,"Gerçeği onaylayıp erdemli işler yapanları,  içlerinde ırmaklar akan bahçelere yerleştireceğiz; orada ebedî kalacaklar. ALLAH'ın sözü gerçektir. ALLAH'tan daha doğru sözlü kim olabilir?",Edip Yüksel
616,4,123,"Bu,  ne sizin kuruntularınız ne de kitap halkının kuruntularına göredir: Kim bir kötülük işlerse karşılığını bulur ve ALLAH'tan başka bir Sahip ve Yardımcı bulamaz.",Edip Yüksel
617,4,124,"Erkek veya kadın,  her kim gerçeği onaylayarak erdemli bir hayat sürerse bahçeye girer ve en ufak bir haksızlık görmez.",Edip Yüksel
618,4,125,ALLAH'a teslim olarak iyilik yapan ve İbrahim'in tektanrıcı dinine uyandan daha güzel bir dine kim sahip olabilir? ALLAH İbrahim'i arkadaş edindi.[1],Edip Yüksel
619,4,126,Yerde ve göktekilerin hepsi ALLAH'ındır. ALLAH her şeyi Kuşatır.,Edip Yüksel
620,4,127,"Sana kadınlar hakkında soruyorlar. De ki: ""ALLAH bu Kitap yoluyla kadınlar hakkında sizi aydınlatıyor. Yasal hakları olan mallarını vermeyip kendileriyle evlenmek istediğiniz kadınlara ait yetimler ve zavallı çocuklar hakkında Kitapta size okunan ayetler yetimlere adaletli davranmanızı emretmektedir. Yaptığınız her iyiliği ALLAH Biliyor.""[1]",Edip Yüksel
621,4,128,"Bir kadın kocasının iffetsiz davranışından,  yahut kendisinden yüz çevirmesinden endişe ediyorsa uzlaşmayla tekrar aralarını düzeltmelerinde bir sakınca yoktur. Uzlaşma daha iyidir. Kişi bencil ve kıskanç davranmaya eğilimlidir. İyilik yapar ve erdemli davranırsanız,  elbette ALLAH yaptıklarınızı haber alır.",Edip Yüksel
622,4,129,"Ne kadar isteseniz de kadınlara eşit davranamazsınız. Öyleyse tamamen birine yönelip de diğerini askıdaymış gibi bırakmayın. Bu durumu düzeltip erdemli olursanız ALLAH Bağışlayandır,  Rahimdir.[1]",Edip Yüksel
623,4,130,"Çiftler birbirlerinden ayrılırlarsa,  her birisini bol nimetiyle yoksulluktan kurtarır. ALLAH Cömerttir,  Bilgedir.",Edip Yüksel
624,4,131,"Göklerde ve yerde ne varsa ALLAH'ındır. Sizden önce kendilerine kitap verilenlere de size de,  ""ALLAH'ı sayıp dinleyin"" diye öğütledik. İnkar ederseniz,  bilesiniz ki göklerde ve yerde ne varsa ALLAH'ındır. Kuşkusuz ALLAH kimseye muhtaç değildir,  övgüye layıktır.",Edip Yüksel
625,4,132,Göklerde ve yerde ne varsa ALLAH'ındır. Koruyucu olarak ALLAH yeter.,Edip Yüksel
626,4,133,İnsanlar! O dilerse sizi ortadan kaldırıp başkalarını getirir. ALLAH'ın gücü buna yeter.,Edip Yüksel
627,4,134,"Her kim dünya nimetini isterse,  bilsin ki hem dünya hem ahiret nimeti ALLAH'ın yanındadır. ALLAH İşitendir,  Görendir.",Edip Yüksel
628,4,135,"Gerçeği onaylayanlar! Kendiniz,  ananız,  babanız ve yakınlarınız aleyhinde dahi olsa ALLAH için tanıklık ederek adaleti gözetin. İster zengin,  ister fakir olsun,  ALLAH her iki gruba da bakar. Öyleyse,  kişisel çıkar ve duygularınıza uyarak taraflı davranmayın. Gerçeği çarpıtırsanız veya tanıklık etmekten çekinirseniz,  bilesiniz ki ALLAH yaptıklarınızı haber alır.",Edip Yüksel
629,4,136,"Gerçeği onaylayanlar! ALLAH'a,  elçisini,  elçisine indirdiği kitabı ve daha önceden indirdiği kitabı onaylayın. Kim ALLAH'ı,  meleklerini,  kitaplarını,  elçilerini ve ahiret gününü inkar ederse büsbütün sapıtmış olur.",Edip Yüksel
630,4,137,"Gerçeği onaylayıp sonra inkar eden,  tekrar gerçeği onaylayıp tekrar inkar eden ve daha sonra inkarlarında ileri giden kimseleri ALLAH affetmeyecek ve onlara yol göstermeyecek.",Edip Yüksel
631,4,138,İkiyüzlülere acıklı bir azabı müjdele.,Edip Yüksel
632,4,139,"Onlar ki iman edenlere ek olarak inkarcılarla da iş birliği yapar. Onların yanında onur mu arıyorlar? Oysa,  onur tümüyle ALLAH'a aittir.",Edip Yüksel
633,4,140,"Size kitapta bildirilmiştir ki: ALLAH'ın ayetlerinin inkar edilip alaya alındığını işittiğiniz zaman,  onlar başka bir söze dalıncaya kadar onlarla birlikte oturmayın; yoksa siz de onlar gibi olursunuz. ALLAH bütün ikiyüzlüleri ve inkarcıları cehennemde toplayacak.[1]",Edip Yüksel
634,4,141,"Onlar sizi gözetleyip dururlar. ALLAH'tan size bir zafer geldiğinde,  ""Biz sizinle birlikte değil miydik"" derler. Kazanma sırası inkarcılara gelirse bu sefer,  ""Biz size destek olarak sizi iman edenlerden korumadık mı"" derler. Diriliş günü,  ALLAH aranızda hüküm verecektir. ALLAH inkarcılara,  iman edenler üzerine egemen olma fırsatını vermeyecek.",Edip Yüksel
635,4,142,"İkiyüzlüler ALLAH'ı aldattıklarını zanneder. Halbuki O,  onları aldanmış bırakır. Onlar salat için kalktıklarında üşene üşene kalkar. Çünkü insanlara gösteriş yaparlar ve ALLAH'ı pek az anarlar.",Edip Yüksel
636,4,143,Arada bocalayıp dururlar; ne bunlara ne de onlara katılırlar. ALLAH'ın şaşırttığına bir yol bulamazsın.,Edip Yüksel
637,4,144,"Gerçeği onaylayanlar,  iman edenleri bırakıp inkarcıları dost edinmeyin. ALLAH'a,  size karşı kullanacağı bir delil mi vermek istiyorsunuz!",Edip Yüksel
638,4,145,İkiyüzlüler ateşin en aşağı katındadır. Onlara yardım edecek kimse bulamazsın.,Edip Yüksel
639,4,146,"Ancak tövbe eden,  durumunu düzelten,  ALLAH'a sarılan ve dinlerini sadece ALLAH'a ait kılanlar başka... Bunlar,  iman edenlerle birliktedir. ALLAH iman edenlere daha sonra büyük bir ödül verecek.",Edip Yüksel
640,4,147,"Sizler gerçeği onaylar ve şükrederseniz ALLAH sizi neden cezalandırsın ki? ALLAH Şükredendir,  Bilendir.",Edip Yüksel
641,4,148,"ALLAH kötü dil kullanılmasını sevmez. Zulme uğrayanlar başka. ALLAH İşitendir,  Bilendir.",Edip Yüksel
642,4,149,"Bir iyiliği açığa vurur veya gizlerseniz,  yahut bir kötülüğü affederseniz,  ALLAH Affedendir,  Güçlüdür.",Edip Yüksel
643,4,150,"ALLAH'a ve elçisine karşı çıkanlar,  ALLAH ile elçilerinin arasını ayırmak isteyenler,  ""Bir kısmını gerçek olarak onaylayıp bir kısmını inkar ederiz"" diyenler ve bu ikisi arasında bir yol edinmek isteyenler...[1]",Edip Yüksel
644,4,151,İşte bunlar gerçek inkarcılardır. İnkarcılar için acıklı bir azap hazırlıyoruz.,Edip Yüksel
645,4,152,"ALLAH'ı ve elçilerini onaylayan ve onların hiçbiri arasında ayrım yapmayanların da ödüllerini ileride verecek. ALLAH Bağışlayandır,  Rahimdir.",Edip Yüksel
646,4,153,"Kitap halkı,  senin kendilerine gökten bir kitap indirmeni istiyor. Musa'dan bunun daha büyüğünü istemiş ve,  ""Bize ALLAH'ı fiziksel olarak göster"" demişlerdi. Böyle sınırı aşmalarından ötürü onlara yıldırım çarptı. Kendilerine apaçık deliller gelmesine rağmen buzağıya hizmet ettiler. Onları yine affettik. Musa'ya da apaçık bir yetki verdik.",Edip Yüksel
647,4,154,"Kendilerinden söz alırken Sina Dağı'nı üzerlerine yükselttik. Onlara,  ""Kapıdan alçak gönüllü olarak girin"" dedik. Onlara,  ""Cumartesi yasağını çiğnemeyin"" dedik; onlardan sağlam bir söz aldık.",Edip Yüksel
648,4,155,"Sözlerini bozmalarından,  ALLAH'ın ayet ve delillerini inkar etmelerinden,  peygamberleri haksız yere öldürmelerinden ve ""Sabit fikirliyiz"" demelerinden ötürü,  evet inkarlarından ötürü ALLAH onların anlayışlarını mühürledi. Bunun için pek azı gerçeği onaylar.",Edip Yüksel
649,4,156,İnkarlarından ve Meryem hakkında büyük bir yalan uydurmalarından ötürü...,Edip Yüksel
650,4,157,"Ve ALLAH'ın elçisi ""Meryem oğlu İsa Mesih'i öldürdük"" demelerinden ötürü... Oysa onu öldürmediler ve onu asmadılar; fakat öyle yaptıklarını sandılar. Tüm mezhepler bu konuda kuşku içindedir. Onların bu konuda bir bilgisi yok; sadece zanna uyuyorlar. Kesin olarak onu öldürmediler.[1]",Edip Yüksel
651,4,158,"Tersine,  ALLAH onu kendisine yükseltti; ALLAH Üstündür,  Bilgedir.",Edip Yüksel
652,4,159,Kendilerine kitap verilenlerden her biri ölümünden önce bu gerçeği onaylamak zorundadır. Diriliş Günü ise o onlara karşı tanık olacaktır.,Edip Yüksel
653,4,160,Yahudilerin işledikleri zulümlerden ve birçok kişiyi ALLAH yolundan çevirmelerinden dolayı kendilerine daha önce helal kılınmış temiz nimetleri yasakladık.[1],Edip Yüksel
654,4,161,Menedildikleri halde tefecilik yapmalarından ve halkın parasını haksızlıkla yemelerinden ötürü... Onların inkarcılarına acıklı bir azap hazırladık.,Edip Yüksel
655,4,162,"Ancak aralarındaki derin ilim sahipleri ve iman edenler,  sana indirileni ve senden önce indirilenleri onaylar. Salatı gözetir,  zekatı verir,  ALLAH'ı ve ahiret gününü onaylarlar; bunlara büyük bir ödül vereceğiz.",Edip Yüksel
656,4,163,"Nuh'a ve ondan sonra gelen peygamberlere vahiy ettiğimiz gibi sana da vahiy ettik. İbrahim'e,  İsmail'e,  İshak'a,  Yakup'a ve soyuna,  İsa'ya,  Eyyup'a,  Yunus'a,  Harun'a ve Süleyman'a da vahiy etmiş,  Davut'a da Zebur vermiştik.",Edip Yüksel
657,4,164,Sana önceden anlattığımız elçilere ve anlatmadığımız elçilere de... Ve ALLAH Musa ile de kelimelerle konuşmuştu.,Edip Yüksel
658,4,165,"Müjdeler ve uyarılar getiren elçiler... Ki tüm bu elçilerden sonra insanların ALLAH'a karşı bir bahaneleri kalmasın. ALLAH Üstündür,  Bilgedir.",Edip Yüksel
659,4,166,"Fakat ALLAH,  sana indirdiğine tanıklık eder. Onu kendi bilgisiyle indirdi. melekler de buna tanıklık eder. Tanık olarak ALLAH yeter.[1]",Edip Yüksel
660,4,167,İnkar edenler ve ALLAH'ın yolundan alıkoyanlar tamamıyla sapıtmışlardır.,Edip Yüksel
661,4,168,"İnkar edip zulmedenleri ALLAH ne bağışlayacak,  ne de onlara bir yol gösterecektir.",Edip Yüksel
