sira,sure,ayet,metin,hoca
605,4,112,"Kim de bir cinayet veya bir suç işler de sonra onu bir suçsuzun üzerine atarsa, şüphesiz bir iftirada bulunmuş ve açık bir günah daha yüklenmiş olur.",Elmalılı (sadeleştirilmiş)
606,4,113,"Allah'ın sana lütfu ve merhameti olmasaydı onlardan bir kısmı seni bile hükmünde doğrudan saptırmayı planlamışlardı, oysa onlar yalnız kendilerini saptırırlar, sana da asla zarar veremezler. Nasıl yapabilirler ki Allah sana kitap (Kur'an) ve hikmet indirmekte ve bilmediklerini sana bildirmektedir. Allah'ın senin üzerinde bulunan lütfu çok büyüktür.",Elmalılı (sadeleştirilmiş)
607,4,114,"Onların fısıldaşmalarının çoğunda hayır yoktur. Ancak sadaka vermeyi veya iyilik yapmayı veya insanların arasını düzeltmeyi isteyenler hariç. Ve her kim bunu Allah'ın rızasını arayarak yaparsa, yarın Biz ona büyük bir mükafat vereceğiz.",Elmalılı (sadeleştirilmiş)
608,4,115,"Kim de doğru, apaçık belli olduktan sonra peygambere muhalefette bulunur ve müminlerin yolundan başka bir yola giderse, onu gittiği o yolda bırakır ve kendisini cehenneme boylatırız ki, o ne kötü gidiştir!",Elmalılı (sadeleştirilmiş)
609,4,116,"Doğrusu Allah, kendisine ortak koşulmasını bağışlamaz. Ondan başkasını ise dilediğine bağışlar. Kim de Allah'a ortak koşarsa, hakikattan çok uzak bir sapıklığa sapmış demektir.",Elmalılı (sadeleştirilmiş)
610,4,117,"Onlar onu bırakıp da yalnız dişilere (dişi putlara) tapıyorlar ve sadece yalabık (inatçı) bir şeytana tapıyorlar ki,",Elmalılı (sadeleştirilmiş)
611,4,118,"Allah onu lanetlemiş, o da şöyle demişti: ""Celalin hakkı için kullarından belirli bir kısmını alacağım.",Elmalılı (sadeleştirilmiş)
612,4,119,"Ve mutlaka onları saptıracağım ve her durumda onları kuruntulara düşürüp, olmayacak kuruntularla aldatacağım. Mutlaka onlara emredeceğim de hayvanların kulaklarını yaracaklar ve yine mutlaka onlara emredeceğim de Allah'ın yarattığını değiştirecekler."" Ve her kim Allah'ı bırakıp şeytanı dost edinirse, şüphesiz açıktan açığa bir zarara düşmüştür!",Elmalılı (sadeleştirilmiş)
613,4,120,"Şeytan onlara vaadde bulunur, kuruntu ve ümitlere düşürür. Fakat şeytan onlara kuru bir aldatmadan başka ne va'deder?",Elmalılı (sadeleştirilmiş)
614,4,121,İşte onların varacakları yer cehennemdir ve ondan kurtuluşa hiçbir çare bulamayacaklardır.,Elmalılı (sadeleştirilmiş)
615,4,122,"İman edip de iyi işler yapan kimselere gelince, yarın onları altından ırmaklar akan cennetlere koyacağız, ebedi olarak oralarda kalacaklar. Bu Allah'ın gerçek va'didir. Allah'tan başka doğru sözlü kim olabilir?",Elmalılı (sadeleştirilmiş)
616,4,123,"O, ne sizin kuruntularınıza, ne de kitap ehlinin kuruntularına göredir. Kim bir kötülük yaparsa onunla cezalanır ve Allah'tan başka da ne bir koruyucu, ne de bir yardımcı bulabilir.",Elmalılı (sadeleştirilmiş)
617,4,124,"Erkek olsun, kadın olsun her hangi bir kimse mümin olarak iyi bir iş yaparsa, işte böyleleri cennete girerler ve zerrece hakları yenmez.",Elmalılı (sadeleştirilmiş)
618,4,125,"Din bakımından o kimseden daha iyi kimdir ki, özü iyi olarak yüzünü İslam ve Allah'a tutmuş ve muvahhid olarak İbrahim'in dinine uymuştur. Allah ki, İbrahim'i dost edinmişti.",Elmalılı (sadeleştirilmiş)
619,4,126,Göklerde ve yerde olanların hepsi Allah'ındır. Allah herşeyi kuşatıcıdır.,Elmalılı (sadeleştirilmiş)
620,4,127,"Bir de senden kadınlar hakkında fetva istiyorlar. De ki: ""Onlar hakkında fetvayı size Allah veriyor; Yazılmış hakları olan mirası kendilerine vermediğiniz ve nikahlamayı istemediğiniz öksüz kızlar, mağdur çocuklar ve yetimlere adil davranmanız hakkında kitapta yüzünüze karşı okunup duran ayetler var!"" Daha da hayra dair ne yaparsanız, şüphe yok ki, Allah onu da biliyor.",Elmalılı (sadeleştirilmiş)
621,4,128,"Eğer bir kadın kocasının serkeşliğinden veya yüz çevirmesinden endişe ederse, barışarak aralarını düzeltmelerinde bir mahzur yoktur. Anlaşma her zaman hayırdır. Nefisler ise kıskançlığa hazırlanagelmiştir. Eğer arayı düzeltir ve geçimsizlikten sakınırsanız şüphe yok ki, Allah yapacağınız her şeyden haberdardır.",Elmalılı (sadeleştirilmiş)
622,4,129,Kadınlarınız arasında her yönden adaletli davranmaya ne kadar uğraşsanız yine güç yetiremezsiniz. Bari birisine büsbütün meyledip de ötekini askıdaymış gibi bırakmayın. Eğer arayı düzeltir ve haksızlıktan sakınırsanız şüphesiz Allah bağışlar ve merhamet eder.,Elmalılı (sadeleştirilmiş)
623,4,130,Eğer ayrılırlarsa Allah kudretiyle her birini diğerine muhtaç etmez. Allah kudreti geniş bir hikmet sahibidir.,Elmalılı (sadeleştirilmiş)
624,4,131,"Allah'ındır göklerde ve yerde ne varsa. Andolsun ki, sizden önce kitap verilenlere de, size de: ""Allah'tan korkun!"" diye tavsiye etmiştik. Bununla birlikte inkar ederseniz biliniz ki, göklerde ve yerde ne varsa hepsi Allah'ındır. Allah her şeyden müstağni ve övülmeye layıktır.",Elmalılı (sadeleştirilmiş)
625,4,132,Allah'ındır bütün göklerdeki ve yerdeki! Dayanılacak (vekil) olarak da Allah yeter!,Elmalılı (sadeleştirilmiş)
626,4,133,"Ey insanlar, O dilerse sizleri götürür, yerinize başkalarını getirir! Allah buna da kadirdir.",Elmalılı (sadeleştirilmiş)
627,4,134,"Kim dünya nimeti isterse, bilsin ki, dünya nimeti de, ahiret nimeti de Allah'ın katındadır. Allah herşeyi işitir ve görür.",Elmalılı (sadeleştirilmiş)
628,4,135,"Ey iman edenler, hak ölçülerle hareket edip adaleti yerine getirmeye uğraşan hakimler, Allah için şahitlik yapan kişiler olunuz. Gerek kendileriniz veya ana-babanız yahut en yakınlarınız aleyhine olsun; gerek zengin, gerek fakir olsun. Çünkü Allah, ikisinden de önceliklidir. Bundan dolayı adaletten uzaklaşıp da nefsinize uymayın. Şahitlik yaparken dilinizi eğer, bükerseniz veya çekinirseniz, şüphesiz Allah bütün yaptıklarınızdan haberdardır.",Elmalılı (sadeleştirilmiş)
629,4,136,"Ey iman edenler, Allah'a, peygamberine, peygamberine indirdiği kitaba, daha önce indirdiği kitaba da iman edin! Kim Allah'a, meleklerine, kitaplarına, peygamberlerine ve ahiret gününe inanmazsa, pek derin bir sapıklığa saplanıp gitmiştir.",Elmalılı (sadeleştirilmiş)
630,4,137,"İman ettikten sonra küfre gidenleri, sonra yine iman edip tekrar küfre gidenleri, sonra da küfürde ileri gidenleri Allah ne affedecek, ne de doğru bir yola çıkaracaktır.",Elmalılı (sadeleştirilmiş)
631,4,138,"Münafıklara müjdele ki, onlara acı bir azap var!",Elmalılı (sadeleştirilmiş)
632,4,139,"Onlar ki, müminleri bırakıp kafirleri dost ediniyorlar; onların yanında izzet ve şeref mi arıyorlar? Oysa izzet ve şeref, tamamıyla Allah'a aittir.",Elmalılı (sadeleştirilmiş)
633,4,140,"O, size kitab'ında şunu da indirmiştir: ""Allah'ın ayetlerinin inkar edildiğini ve onlarla eğlenildiğini işittiğiniz zaman başka bir konuşmaya dalmalarına kadar o heriflerin yanlarında oturmayın, yoksa siz de onlar gibi olursunuz. Şüphesiz ki Allah, münafıklarla kafirleri, topunu birlikte cehennemde bir arada toplayacaktır.",Elmalılı (sadeleştirilmiş)
634,4,141,"Onlar ki, sizi gözetleyip duruyorlar; Eğer Allah tarafından size bir zafer ulaşırsa: ""Beraber değil miydik?"" diyecekler; Eğer kafirlere zaferden bir pay düşerse: ""Biz sizden üstün gelmedik mi? Sizi müminlerden kurtarmadık mı?"" diyecekler. Allah kıyamet günü aranızda hükmünü verecektir. Ve hiçbir zaman kafirler için müminler aleyhine bir yol ve imkan verecek değildir.",Elmalılı (sadeleştirilmiş)
635,4,142,"Her zaman münafıklar Allah'a hile yapmaya çalışırlar, Allah da hilelerini başlarına geçirir. Namaza kalktıkları vakit üşene üşene kalkarlar, halka gösteriş yaparlar, yoksa Allah'ı pek az anarlar.",Elmalılı (sadeleştirilmiş)
636,4,143,"Arada (iman ile küfür arasında) bocalayıp duruyorlar; ne onlardan yana oluyorlar, ne de bunlardan. Kimi de Allah şaşırtırsa artık ona sen bir yol bulamazsın.",Elmalılı (sadeleştirilmiş)
637,4,144,"Ey iman edenler, müminleri bırakıp da kafirleri başınıza geçirmeyin! Kendi aleyhinizde Allah'a açık bir saltanat vermek ister misiniz.",Elmalılı (sadeleştirilmiş)
638,4,145,Şüphesiz münafıklar cehennemin en alt tabakasındadırlar. İhtimal yok onlara bir kurtarıcı da bulamazsın.,Elmalılı (sadeleştirilmiş)
639,4,146,"Ancak tevbe edip durumlarını düzelten, Allah'a sarılıp dinlerini Allah için samimi kılan kimseler müstesna, çünkü bunlar müminlerle beraberdir. Müminlere ise Allah büyük bir mükafat verecektir.",Elmalılı (sadeleştirilmiş)
640,4,147,"Şükredip iman ederseniz, Allah size ne diye azap etsin? Oysa Allah, şükrü bilen bir bilendir.",Elmalılı (sadeleştirilmiş)
641,4,148,"Allah, çirkin sözün açıklanmasını sevmez; ancak söyleyen haksızlığa uğramışsa başka. Allah, herşeyi işiten, hakkıyla bilendir.",Elmalılı (sadeleştirilmiş)
642,4,149,"Bir hayrı açıklar veya gizlerseniz ya da bir kötülüğü bağışlarsanız, şüphe yok ki, Allah çok bağışlayan, herşeye gücü yetendir.",Elmalılı (sadeleştirilmiş)
643,4,150,"Allah'a ve peygamberlerine inanmayanlar, Allah'ı tanıyıp peygamberleri tanımayarak aralarında ayırım yapmak isteyenler, ""Peygamberlerin kimine inanırız, kimine inanmayız."" diyerek küfür ile iman arasında bir yol tutmak isteyenler,",Elmalılı (sadeleştirilmiş)
644,4,151,"İşte onlar, gerçek kafirlerdir, Biz de kafirler için alçaltıcı bir azap hazırlamışızdır.",Elmalılı (sadeleştirilmiş)
645,4,152,"Allah'a ve peygamberlerine iman eden ve peygamberlerinden hiçbirinin arasında ayırım yapmayan kimselere gelince, işte onların yarın kendilerine mükafatlarını vereceğiz. Allah, bağışlayıcıdır, merhamet sahibidir.",Elmalılı (sadeleştirilmiş)
646,4,153,"Kitap ehli, senden kendilerine gökten bir kitap indirivermeni istiyorlar. Çok görme: Musa'dan daha da büyüğünü istediler ve: ""Allah'ı bize açıkça göster."" dediler de zulümleri yüzünden kendilerini yıldırım çarptı. Sonra kendilerine o kadar mucizeler gelmişken tuttular danaya taptılar. Biz bunları bağışladık ve Musa'ya güçlü bir saltanat verdik,",Elmalılı (sadeleştirilmiş)
647,4,154,"söz vermeleri için Tur'u üstlerine kaldırdık ve onlara: ""Secdelere kapanarak o kapıya girin!"" dedik. ""Cumartesiye saygısızlık etmeyin!"" diye kendilerini uyardık ve onlardan sağlam bir söz aldık.",Elmalılı (sadeleştirilmiş)
648,4,155,"Bunun üzerine sözleşmelerini bozmaları, Allah'ın ayetlerini inkar etmeleri, peygamberleri haksız yere öldürmeleri ve ""kalplerimiz kılıflı"" demeleri sebebiyle, -Doğrusu Allah, inkarları yüzünden onların kalplerini mühürlemiştir de onun için pek azı dışındakiler iman etmezler-",Elmalılı (sadeleştirilmiş)
649,4,156,Yine inkarları ve Meryem'e büyük bir iftirada bulunmaları,Elmalılı (sadeleştirilmiş)
650,4,157,"ve: ""Biz Allah'ın peygamberi Meryem oğlu İsa Mesih'i öldürdük."" demeleri yüzünden. Oysa onu ne öldürdüler, ne de astılar. Fakat kendilerine bir benzetme yapıldı. Onda anlaşmazlığa düşenler bundan dolayı şüphe içindedirler, o hususta tahmin peşinde gitmekten başka hiç bir bilgileri yoktur. Kesin olarak O'nu öldürmediler.",Elmalılı (sadeleştirilmiş)
651,4,158,"Doğrusu Allah, O'nu kendine doğru yükseltti. Allah güçlüdür, hikmet sahibidir.",Elmalılı (sadeleştirilmiş)
652,4,159,"Andolsun, kendilerine kitap verilenlerden ölümünden önce ona iman etmeyecek hiç bir kimse yoktur. Kıyamet gününde de aleyhlerine şahit olacaktır.",Elmalılı (sadeleştirilmiş)
653,4,160,Yahudilerin zalimlikleri ve Allah yolundan çevirmeleri sebebiyle onlara helal edilmiş olan bir çok temiz ve hoş nimetleri kendilerine yasakladık.,Elmalılı (sadeleştirilmiş)
654,4,161,Bir de kendilerine yasaklanmış olduğu halde faiz almaları ve halkın mallarını haksızlıkla yemeleri sebebiyle. Onların kafir olarak kalanlarına acı bir azap hazırladık.,Elmalılı (sadeleştirilmiş)
655,4,162,"Fakat içlerinden ilimde derinleşmiş olanlar ve inananlar, senden önce indirilenle birlikte sana indirilene de iman ediyorlar. Özellikle namaza devam edenlerle zekat verenler, Allah'a ve ahiret gününe inananlar yok mu, işte onlara yarın büyük bir mükafat vereceğiz.",Elmalılı (sadeleştirilmiş)
656,4,163,"Gerçekten biz sana, Nuh'a ve ondan sonra gelen bütün peygamberlere vahyettiğimiz gibi vahyettik. İbrahim'e, İsmail'e, İshak'a, Yakub'a, torunlarına, İsa'ya, Eyyub'a, Yunus'a, Harun'a ve Süleyman'a da vahyettiğimiz ve Davud'a Zebur'u verdiğimiz gibi.",Elmalılı (sadeleştirilmiş)
657,4,164,"Ve gerek sana önceden kendilerini anlattığımız peygamberleri, gerekse anlatmadığımız peygamberleri gönderdiğimiz, hem de Allah'ın Musa'ya kelam söylemesi gibi.",Elmalılı (sadeleştirilmiş)
658,4,165,"Bunlar artık insanların peygamberlerden sonra Allah'a karşı ileri sürecekleri bir özürleri olmasın diye, hep rahmet müjdecileri ve azap habercileri olarak gönderilmiş peygamberlerdir. Allah, daima güçlüdür, hikmet sahibidir.",Elmalılı (sadeleştirilmiş)
659,4,166,"Fakat Allah, özellikle sana indirdiği ile şahitlik ediyor ki, onu kendi bilgisi ile indirdi. Melekler de şahitlik ediyorlar, kaldı ki Allah'ın şahit olması yeter!",Elmalılı (sadeleştirilmiş)
660,4,167,"Şüphesiz inkara sapıp Allah yolundan alıkoyanlar, büyük bir sapıklığa dalmışlardır.",Elmalılı (sadeleştirilmiş)
661,4,168,(168-169) Şüphesiz küfredip haksızlık edenleri Allah bağışlayacak ve cehennem yolundan başka bir yola da çıkaracak değildir; orada sonsuza dek kalacaklardır. Bu da Allah için kolaydır.,Elmalılı (sadeleştirilmiş)
662,4,169,(168-169) Şüphesiz küfredip haksızlık edenleri Allah bağışlayacak ve cehennem yolundan başka bir yola da çıkaracak değildir; orada sonsuza dek kalacaklardır. Bu da Allah için kolaydır.,Elmalılı (sadeleştirilmiş)
663,4,170,"Ey insanlar, gerçek şu ki, Rabbinizden size hak ile peygamber geldi. Hakkınızda hayırlı olması için hemen ona iman edin! Eğer ona inanmayacak olursanız, şüphe yok ki, göklerde ve yerde ne varsa Allah'ındır. Allah, herşeyi bilendir, hikmet sahibidir.",Elmalılı (sadeleştirilmiş)
664,4,171,"Ey kitap verilenler, dininizde aşırılığa gitmeyin ve Allah hakkında yalnızca gerçeği söyleyin! Meryem oğlu Mesih İsa, yalnızca Allah'ın peygamberi, Meryem'e ulaştırdığı kelime'si ve ondan bir ruhtur; başka birşey değil. Gelin Allah'a ve O'nun peygamberlerine iman getirin ve ""üçtür"" demeyin. Bundan vazgeçin; hakkınızda hayırlı olur! Allah, ancak bir tek İlah'tır, haşa O'nun bir oğlu olması asla düşünülemez. Göklerde ve yerde ne varsa hepsi O'nundur. Vekil olarak da Allah yeter.",Elmalılı (sadeleştirilmiş)
665,4,172,"Mesih de Allah'a bir kul olmaktan asla çekinmez en yakın melekler de. Her kim O'na ibadetten çekinir ve kibirlenirse, bilsin ki, O, yarın hepsini huzurunda toplayacaktır.",Elmalılı (sadeleştirilmiş)
666,4,173,"İşte o zaman, iman edip güzel işler yapanlara mükafatlarını tamamıyla ödeyecek hem de bol ihsanından fazlasını bile verecektir. Ancak o kibirlerine yediremeyip çekinenleri acı bir azap ile cezalandıracak ve Allah'a karşı kendilerine ne bir kayırıcı, ne de bir yardımcı bulamayacaklardır.",Elmalılı (sadeleştirilmiş)
667,4,174,"Ey insanlar, bakın size Rabbinizden kesin bir delil geldi; size açık bir nur indirdik.",Elmalılı (sadeleştirilmiş)
668,4,175,"Kim Allah'a iman edip buna sarılırsa, yarın Allah onları kendi katında mutlak bir rahmet içine koyacak, bol nimetine kavuşturacak bir de onları, doğru kendisine varan bir yolun yolcusu edecek.",Elmalılı (sadeleştirilmiş)
669,4,176,"Senden fetva istiyorlar. De ki: ""Allah, babası ve çocuğu olmayan kişinin mirası hakkında size şöyle fetva veriyor: ""Eğer çocuğu olmayıp bir kız kardeşi olan bir kimse ölürse, bıraktığının yarısı kız kardeşine kalır. Eğer kız kardeşinin çocuğu yoksa, bu erkek kardeş ona varis olur. Eğer iki kız kardeşi varsa, bıraktığının üçte ikisi bunlara kalır. Eğer erkekli dişili kardeşleri varsa, o zaman erkeğe iki dişi payı kadar düşer"" Allah, size şaşırıyorsunuz diye bunları açıklıyor. Allah, herşeyi bilendir.",Elmalılı (sadeleştirilmiş)
670,5,1,"Ey iman edenler, sözleşmelerinizi yerine getiriniz! İhrama girdiğinizde avlanmayı helal saymamanız şartıyla size, şu okunacak olanların dışındaki hayvanlar helal kılındı. Şüphesiz ki, Allah istediği hükmü koyar.",Elmalılı (sadeleştirilmiş)
671,5,2,"Ey iman edenler, ne Allah'ın şearine, dini merasimlerine, ne haram aya, ne kurbanlık hediyelere, ne gerdanlıklarına, ne de Rablerinin gerek nimetini, gerekse hoşnutluğunu arayarak Beyt-i Haram'a doğru gelenlere sakın saygısızlık etmeyin! İhramdan çıktığınızda, isterseniz avlanın. Sizi Mescid-i Haram'dan alıkoydular diye bazılarına karşı beslediğiniz kin, sakın sizi tecavüze sevketmesin! İyilik ve takva sahibi olmada yardımlaşın, günah ve sınırı aşmada yardımlaşmayın! Allah'tan korkun; çünkü Allah'ın cezası çok çetindir.",Elmalılı (sadeleştirilmiş)
672,5,3,"Size şunlar haram kılındı: Ölü, kan, domuz eti, Allah'tan başkası adına kesilen, boğulmuş, vurulmuş, yuvarlanmış, süsülmüş, yırtıcı hayvanlar tarafından yenmiş olup da henüz canlı iken kesmedikleriniz, dikili taşlar üzerinde boğazlananlar ve zararla kısmet paylaşmanız. Bunlar, birer yoldan çıkıştır. Bugün kafirler dininizi söndürebilmekten ümitlerini kestiler; onlardan korkmayın, yalnız benden korkun! İşte bugün dininizi kemale erdirdim, üzerinizdeki nimetimi tamamladım ve size din olarak müslümanlığa razı oldum. Her kim aşırı açlık durumunda çaresiz kalır da günaha eğilim maksadı olmaksızın, onlardan yemek zorunda olursa, elbette Allah, bağışlayandır, merhamet sahibidir.",Elmalılı (sadeleştirilmiş)
673,5,4,"Sana kendilerine neyin helal edildiğini soruyorlar. De ki: Size bütün temiz nimetler helal edildi. Allah'ın size öğrettiği şekilde eğiterek yetiştirdiğiniz avcı hayvanların size tutuverdiklerinden yiyin ve üzerine besmele çekin, Allah'tan korkun; Çünkü Allah, hesabı çabuk görendir.",Elmalılı (sadeleştirilmiş)
674,5,5,"Bugün temiz nimetler size helal edildi. Kendilerine kitap verilenlerin yemekleri size, sizin yemekleriniz de onlara helaldır. Hür mü'min kadınlarla, sizden önce kendilerine kitap verilenlerin hür kadınları, namusunuzu muhafaza etmek, zina etmemek, gizli dost tutmamak, kendilerine mehirlerini verip nikahlamak şartıyla size helaldır. Her kim şeriatın hükümlerini tanımazsa, bütün yaptıkları boşa gitmiştir ve o ahirette zarara uğrayacaklardandır.",Elmalılı (sadeleştirilmiş)
675,5,6,"Ey iman edenler, namaza kalkacağınız vakit, yüzlerinizi, dirseklere kadar; ellerinizi yıkayın; başlarınızı meshedip topuklara kadar ayaklarınızı (yıkayın). Eğer cünüpseniz tastamam yıkanın. Eğer hasta veya yolculukta iseniz veya biriniz hacet yerinden gelmişse ya da kadınlara dokunmuş olup da su bulamazsanız, o zaman temiz bir toprakla teyemmüm edin, niyetle o topraktan ellerinize ve yüzlerinize sürün. Allah'ın muradı sizi sıkıntıya koşmak değildir; fakat O, sizi tertemiz yapmak ve üzerinizdeki nimetini tamamlamak istiyor ki, şükredesiniz.",Elmalılı (sadeleştirilmiş)
676,5,7,"Allah'ın üzerinizdeki nimetini ve ""İşittik ve itaat ettik."" dediğiniz zaman sizden aldığı sözü unutmayın, Allah'tan korkun; çünkü Allah, bütün sinelerin özünü bilir.",Elmalılı (sadeleştirilmiş)
677,5,8,"Ey iman edenler, Allah için duran (gerekeni yapan) hakimler, adalet örneği şahitler olun! Sakın bir kavme olan kininiz sizi adaletsizliğe itmesin! Adaletli davranın! Takvaya en yakın olan odur. Allah'tan korkun! Çünkü Allah, bütün yaptıklarınızdan haberdardır.",Elmalılı (sadeleştirilmiş)
678,5,9,"Allah, iman edip güzel işler yapanlara, kendilerine hem bağışlanma hem de büyük mükafat olduğuna dair söz verdi.",Elmalılı (sadeleştirilmiş)
679,5,10,"Küfredip ayetlerimizi yalanlayanlara gelince, onlar cehennem sakinleridir.",Elmalılı (sadeleştirilmiş)
680,5,11,"Ey iman edenler, Allah'ın üzerinizdeki o nimetini anın! Hani bir vakit bir topluluk size el uzatmayı kurmuştu da O, bunların ellerini size dokundurmalarını engellemişti. Siz, hep Allah'tan korkun ve mü'minler yalnız Allah'a dayansınlar!",Elmalılı (sadeleştirilmiş)
681,5,12,"Andolsun ki, Allah, İsrail oğullarından söz almıştı, içlerinden on iki kefil de göndermiştik ve Allah: ""Haberiniz olsun Ben sizinle beraberim. Andolsun ki, eğer siz namazı kılar, zekatı verir, peygamberime inanır, kendilerine kuvvetle yardım eder ve Allah'a gönülden ödünç verirseniz, kesinlikle günahlarınızı silerim ve sizi altından ırmaklar akan cennetlere koyarım. Bundan sonra içinizden her kim nankörlük edip küfre saparsa, artık düz yolun ortasından sapmış, kendini zayi etmiş olur."" diye buyurmuştu.",Elmalılı (sadeleştirilmiş)
682,5,13,"Sonra bu sözleşmelerini bozmaları yüzünden, Biz onları lanetledik ve kalplerini kaskatı ettik. Onlar, kelimeleri yerlerinden oynatarak değiştirirler, uyarıldıkları gerçeklerden paylarını almayı unuttular. İçlerinden pek azı dışında, onlardan sürekli bir hainlik görürsün, yine de sen, onları affet ve aldırma! Çünkü Allah, iyilik yapanları sever.",Elmalılı (sadeleştirilmiş)
683,5,14,"""Biz hıristiyanız"" diyenlerden de antlarını almıştık; derken bunlar da uyarıldıkları gerçeklerin birçoğunu unuttular. Biz de aralarına, kıyamet gününe kadar sürecek düşmanlık ve kin bıraktık. Yarın Allah, onlara ne sanatlar yaptıklarını bildirecektir.",Elmalılı (sadeleştirilmiş)
684,5,15,"Ey kitap verilenler, şimdi size, kitabınızın gizlemekte olduğunuz birçok yerlerini sizlere açıklayan birçoğunu da geçiveren Peygamberimiz geldi. İşte size Allah'tan bir nur, bir parlak kitap geldi.",Elmalılı (sadeleştirilmiş)
685,5,16,"Allah, rızası ardınca gidenleri onunla kurtuluş yollarına yöneltecek ve izni ile onları karanlıklardan aydınlığa çıkarıp doğru bir yola koyacak.",Elmalılı (sadeleştirilmiş)
686,5,17,"Andolsun ki, ""Meryem'im oğlu Mesih, Allah'tır."" diyenler kafir olmuşlardır. De ki: ""Eğer Allah, Meryem'in oğlu Mesih'i, annesini ve yeryüzünde bulunanların hepsini yok etmek isterse, ondan kim birşey kurtarabilir?"" Bütün göklerin, yerin ve aralarındakilerin hükümranlığı Allah'ındır, dilediğini yaratır ve Allah herşeye gücü yetendir.",Elmalılı (sadeleştirilmiş)
687,5,18,"Bir de yahudiler ve hıristiyanlar: ""Biz Allah'ın oğulları ve sevgilileriyiz."" dediler. De ki: ""Öyle ise neden size günahlarınızdan dolayı azap ediyor? Doğrusu siz, onun yarattıklarından bir insan topluluğusunuz. O, dilediğini bağışlar, dilediğini cezalandırır. Göklerin, yerin ve aralarındakilerin hükümranlığı Allah'ındır ve sonunda dönüş de O'nadır!""",Elmalılı (sadeleştirilmiş)
688,5,19,"Ey kitap verilenler, bakınız size, peygamberlerin gelişinin kesintiye uğradığı bir zamanda: ""Bize ne müjdeyle sevindirecek bir müjdeci ne de ihtar ile gocunduracak bir uyarıcı gelmedi!"" demeyesiniz diye, tatlı ve acı gerçekleri açıklayan elçimiz geldi! İşte size hem müjdeci hem de uyarıcı bir peygamber geldi! Allah, her şeye gücü yetendir.",Elmalılı (sadeleştirilmiş)
689,5,20,"Bir zaman Musa, kavmine: ""Ey kavmim, Allah'ın size verdiği nimeti düşünün; çünkü O, içinizden peygamberler gönderdi, sizi hükümdarlar yaptı ve alemlerden hiçbirine vermediğini size verdi.",Elmalılı (sadeleştirilmiş)
690,5,21,"""Ey kavmim, haydi Allah'ın sizin için yazdığı Mukaddes Yer'e girin ve gerisin geri dönmeyin, yoksa zarara uğramış olarak perişan olursunuz."" demişti.",Elmalılı (sadeleştirilmiş)
691,5,22,"Onlar: ""Ey Musa, orada hepsi de zorba bir topluluk var ve onlar oradan çıkmadıkça biz oraya girmeyiz. Eğer onlar çıkarlarsa biz de gireriz."" dediler.",Elmalılı (sadeleştirilmiş)
692,5,23,"Allah'ın her ikisine de nimet verdiği, Allah'a karşı gelmekten korkan iki er çıkıp şöyle söyledi: ""Onlara kapıdan hücum edin, kapıyı tutun, oraya bir kez girdiniz mi kesinlikle galipsiniz, haydi Allah'a dayanın, gerçekten inanan kimselerseniz!""",Elmalılı (sadeleştirilmiş)
693,5,24,"Onlar: ""Ey Musa, onlar orada bulundukça biz asla oraya girmeyiz! Haydi, sen Rabbinle git, ikiniz savaşın; biz işte burada oturacağız!"" dediler.",Elmalılı (sadeleştirilmiş)
694,5,25,"Musa: ""Ey Rabbim, görüyorsun, ben kendimden ve kardeşimden başkasına söz geçiremiyorum; artık bizimle o doğru yoldan çıkmış topluluğun arasını ayır!"" dedi.",Elmalılı (sadeleştirilmiş)
695,5,26,"Allah şöyle buyurdu: ""Artık orası, onlara kırk yıl yasak edildi. Oldukları yerde sersem sersem dönüp duracaklardır. Artık o yoldan çıkmış topluluğa acıma!""",Elmalılı (sadeleştirilmiş)
696,5,27,"Bir de onlara Adem'in iki oğlunun başından geçen olayı hakkıyla oku! Hani ikisi, birer kurban sunmuşlardı da birininki kabul edildi, diğerininki edilmedi. Bu: ""Ben seni kesinlikle öldüreceğim!"" dedi. Diğeri: ""Allah, ancak kendisinden korkanlarınkini kabul buyurur.",Elmalılı (sadeleştirilmiş)
697,5,28,"Andolsun ki, sen beni öldürmek için bana el uzatsan da ben seni öldürmek için sana el uzatacak değilim. Çünkü ben, alemlerin Rabbı olan Allah'tan korkarım.",Elmalılı (sadeleştirilmiş)
698,5,29,"Ben, hem benim hem de kendinin günahını yüklenip cehennemliklerden olmanı isterim. Zulmedenlerin cezası işte budur!"" dedi.",Elmalılı (sadeleştirilmiş)
699,5,30,Bunun üzerine nefsi ona kardeşini öldürmeyi kolay gösterdi de tutup onu öldürdü ve artık hüsrana uğrayanlardan olmuştu.,Elmalılı (sadeleştirilmiş)
700,5,31,"Derken Allah, kardeşinin cesedini nasıl gömeceğini göstermesi için yeri deşen bir karga gönderdi. O: ""Eyvah, şu karga olup da kardeşimin cesedini gömemedim ha!"" dedi ve artık pişmanlığa düşenlerden olmuştu.",Elmalılı (sadeleştirilmiş)
