sira,sure,ayet,metin,hoca
769,5,100,"""De ki:"" Habis[1] olanla tayyib[2] olan bir değildir. Velev ki habis olanın çokluğu[3] hoşuna gitse de. Ey selim akıl[4] sahipleri! Allah'a karşı takvalı olun ki kurtuluşa eresiniz.",Erhan Aktaş
770,5,101,"Ey İman Edenler! Her şeyi sormayın! Açıklandığında sizi zor duruma düşürecek şeyler vardır. Oysaki Kur'an indirildiği anda o şeyleri sorarsanız size açıklanır. Allah, onlardan vazgeçmiştir.[1] Allah, Çok Bağışlayıcı'dır, Çok Hoş Görülü'dür.",Erhan Aktaş
771,5,102,"Gerçekten, sizden önce de onları bir halk sormuştu da sonra onları küfredenler olmuşlardı.",Erhan Aktaş
772,5,103,"Allah, ne ""Bahire"" ne ""Saibe"" ne ""Vasile"" ne de ""Ham[1]"" diye bir şeyi meşru kıldı. Fakat Kafirler yalan söyleyerek Allah'a iftira ediyorlar. Ve onların çoğu akıllarını kullanmıyorlar[2].",Erhan Aktaş
773,5,104,"Onlara, Allah'ın indirdiğine ve Resul'e gelin dendiği zaman, ""Atalarımızı üzerinde bulduğumuz şey bize yeter."" dediler. Peki ya ataları bir şey bilmeyen ve doğru yolda olmayan kimselerse?",Erhan Aktaş
774,5,105,"Ey İman Edenler! Siz, kendinizden sorumlusunuz. Eğer siz doğru yol üzerindeyseniz, sapan kimseler size zarar veremez. Dönüşünüz Allah'adır. Yaptığınız şeyleri size haber verecektir.",Erhan Aktaş
775,5,106,"Ey İman Edenler! Eğer birinizde ölüm belirtileri ortaya çıkarsa, vasiyet anında içinizden adalet sahibi iki kişi aranızda tanıklık etsin. Veya yeryüzünde yolculuk ederken[1] ölüm musibeti size isabet ederse, sizden olmayan iki kişi tanıklık etsin. Eğer kuşku duyarsanız o iki kişiyi salattan[2] sonra alıkoyun. ""Yakınımız da olsa tanıklığımızı hiçbir bedele satmayacağız ve Allah'ın tanıklığını gizlemeyeceğiz. Yoksa öyle yaparsak, günahkarlardan oluruz."" diye Allah'a yemin etsinler.",Erhan Aktaş
776,5,107,"Eğer o ikisinin günah işledikleri anlaşılırsa, onların yerine mirasa hak sahibi olanlardan iki kişi geçer: ""Bizim tanıklığımız o ikisinin tanıklığından daha doğrudur ve biz haddi aşmadık, öyle olsaydı kuşkusuz biz elbette zalimlerden oluruz."" diye Allah'a yemin ederler.",Erhan Aktaş
777,5,108,"İşte bu, tanıklığın tam anlamıyla yerine getirilmesi; yoksa yeminden sonra yeminlerinin başkalarının yeminleriyle geri çevrilmesinden korkulması bakımından daha uygundur. Allah için takvalı olun ve dinleyin. Allah, fasık olan toplumu doğru yola iletmez.",Erhan Aktaş
778,5,109,"Allah, Resulleri topladığı gün, ""Nasıl karşılandınız der?"" ""Bizim bir bilgimiz yok, doğrusu gaybleri[1] bilen ancak Sen'sin."" derler.",Erhan Aktaş
779,5,110,"Allah, ""Ey Meryem Oğlu İsa! Senin ve annenin üzerinde olan nimetimi hatırla."" Hani seni Kudus'un Ruhu[1] ile desteklemiştim, insanlarla beşikte[2] ve yetişkinlikte konuşuyordun. Ve hani sana Kitap'ı, Hikmet'i, Tevrat'ı ve İncil'i öğrettim. Ve hani Ben'im iznimle[3] çamurdan kuş şeklinde bir şey tasarlıyordun ve ona üflüyordun, Ben'im iznimle hemen kuş oluyordu; kör olarak doğanı ve abrası[4] Ben'im iznimle iyileştiriyordun. Hani Ben'im iznimle ölüleri[5] çıkarıyordun. Hani İsrailoğullarını senden uzaklaştırdım. Hani onlara apaçık beyyinelerle[6] geldiğinde, onlardan Kafir olanlar, ""Bu apaçık bir sihirden başka bir şey değildir."" dediler.",Erhan Aktaş
780,5,111,"Havarilere, Bana ve Ben'im Resul'üme iman etmelerini vahyettim. ""İman ettik."" dediler. ""Ve tanık ol ki kuşkusuz, biz müslimleriz.[1]""",Erhan Aktaş
781,5,112,"Hani havariler dedi: ""Ey Meryem Oğlu İsa, senin Rabb'inin üzerimize gökten bir sofra indirmeye gücü yeter mi?"" ""Eğer inanıyorsanız Allah'a karşı takvalı olun"" dedi.",Erhan Aktaş
782,5,113,"""Ondan yemeyi ve kalplerimizin iyice yatışmasını; senin bize doğru söylediğini bilmeyi ve buna doğrudan tanık olmayı istiyoruz."" dediler.",Erhan Aktaş
783,5,114,"Meyrem Oğlu İsa: ""Ey Allah'ım, Rabb'imiz, gökten üzerimize bir sofra indir. Ki o sofra bizim için; öncemiz ve sonramız için bir bayram olur ve Sen'den de bir ayet.[1] Bizi rızıklandır ve Sen rızıklandıranların en hayırlısısın."" dedi.",Erhan Aktaş
784,5,115,"Allah: ""Ben, üzerinize onu indireceğim. Ama ondan sonra sizden kim kafirlik ederse, alemlerden hiç kimseyi azaplandırmadığım şekilde ona azap ederim."" dedi.",Erhan Aktaş
785,5,116,"Allah: ""Ey Meryem Oğlu İsa! İnsanlara, Allah'tan başka beni ve annemi iki ilah edinin diye sen mi söyledin?"" buyurduğunda, ""Sen yücesin."" dedi. ""Gerçek olmayan bir şeyi söylemek haddim değil. Ben onu söyleseydim, Sen onu bilirdin. Nefsimde olanı bilirsin, ben ise Sen'in zatında olanı bilmem. Sen, gaipleri eksiksiz bilensin.""",Erhan Aktaş
786,5,117,"""Onlara, bana emrettiklerinden başkasını söylemedim. Benim ve sizin Rabb'iniz olan Allah'a kulluk edin dedim. Ben içlerinde olduğum sürece onlara gözetleyiciydim. Fakat beni vefat ettirince[1] onların üzerinde gözetleyici yalnızca Sen oldun. Ve Sen, Her Şeye Tanıksın.""",Erhan Aktaş
787,5,118,"""Eğer onlara azap edersen onlar Sen'in kullarındır. Ve eğer onları bağışlarsan, Mutlak Üstün Olan ve En İyi Hüküm Veren Sen'sin.""",Erhan Aktaş
788,5,119,"Allah: ""Bugün, doğruluklarının doğrulara fayda sağlayacağı gündür."" dedi. Onlar için, içinden nehirlerin aktığı Cennetler vardır. Orada süresiz kalacaklar. Allah onlardan, onlar da O'ndan razı olmuşlardır. İşte büyük başarı budur.",Erhan Aktaş
789,5,120,"Göklerin, yerin ve bunların içindekilerin mülkü[1] Allah'ındır. Ve O, Her Şeye Gücü Yeten'dir.",Erhan Aktaş
790,6,1,"Hamd,[1] gökleri ve yeri yaratan, karanlıkları ve aydınlığı var eden Allah'a özgüdür. Yine de Kafirler[2] ilahlarını[3] Rabb'leriyle denk tutuyorlar.",Erhan Aktaş
791,6,2,"O, sizi çamurdan yarattı. Sonra eceli[1] tayin etti. Ve adı belirlenmiş ecel O'nun yanındadır.[2] Sonra da sizler hala kuşkulanıyorsunuz.",Erhan Aktaş
792,6,3,Göklerde ve yerde Allah O'dur. Gizlinizi de açığınızı da bilir. Ve ne kazandığınızı da bilir.,Erhan Aktaş
793,6,4,"Onlara, ne zaman Rabb'lerinin ayetlerinden bir ayet gelse illaki ondan yüz çevirirler.",Erhan Aktaş
794,6,5,"Fakat kendilerine gelen hakkı yalanladılar. Onlara, yakında kendisi ile alay ettikleri şeyin haberleri gelecek.",Erhan Aktaş
795,6,6,Kendilerinden önce nice nesilleri yok ettiğimizi idrak[1] etmiyorlar mı? Yeryüzünde size vermediğimiz imkanları onlara vermiştik. Üzerlerine bol bol yağmur göndermiş ve yerlerde ırmaklar akıtmıştık. İşledikleri suçları nedeniyle kendilerini yok ettik. Onlardan sonra başka nesiller meydana getirdik.,Erhan Aktaş
796,6,7,"Biz, sana kağıt[1] üzerine yazılı bir metin indirmiş olsaydık da onlar da ona elleriyle dokunsalardı yine de Kafirler ""Bu, ancak apaçık bir sihirdir."" derlerdi.[1]",Erhan Aktaş
797,6,8,"""Ona bir melek[1] indirilmeli değil miydi?"" dediler. Eğer bir melek indirmiş olsaydık iş bitirilmiş olurdu. Sonra onlara göz açtırılmazdı.",Erhan Aktaş
798,6,9,"Ve Biz, bir melek görevlendirseydik, onu da insan şeklinde gönderirdik ve onları düştükleri kuşkuya yine düşürürdük.[1]",Erhan Aktaş
799,6,10,"Ant olsun, senden önce de Resullerle alay edildi. Onlarla alay edenleri, alaya aldıkları şey çepeçevre kuşatıverdi.",Erhan Aktaş
800,6,11,"De ki: ""Yeryüzünü dolaşın da yalanlayanların sonunun nasıl olduğunu görün!""",Erhan Aktaş
801,6,12,"De ki: ""Gökte ve yerde olan şeyler kimindir?"" De ki: ""Rahmeti Kendi üzerine yazan[1] Allah'ındır."" O, gerçekleşeceği kesin olan kıyamet gününde sizi mutlaka toplayacaktır. O kimseler ki kendi nefislerine hüsran[2] ettiler, işte onlar iman etmezler.[3]",Erhan Aktaş
802,6,13,"Gece ve gündüzde barınıp yaşayan her şey O'nundur. O, Her Şeyi Duyan'dır, Her Şeyi Bilen'dir.",Erhan Aktaş
803,6,14,"De ki: ""Göklerin ve yerin fıtratını[1] belirleyen; herkesi yedirip içiren, fakat Kendi'sinin yeme ve içmeye ihtiyacı olmayan Allah'tan başkasını mı veli[2] edineceğim?"" De ki: ""Bana, teslim olanların ilki olmam emredildi."" Ve sakın Müşriklerden olma!",Erhan Aktaş
804,6,15,"""Eğer Rabb'ime isyan edersem; büyük günün azabından korkarım.""",Erhan Aktaş
805,6,16,"O Gün[1] kim kurtarılırsa, ona rahmet edilmiştir. İşte apaçık kurtuluş da budur.",Erhan Aktaş
806,6,17,"Eğer Allah, sana bir sıkıntı verirse onu Kendi'sinden başka giderecek yoktur. Ve eğer sana bir iyilik verirse kuşkusuz Her Şeye Kadir Olan O'dur.",Erhan Aktaş
807,6,18,"O, kullarının üzerinde mutlak egemenlik sahibidir. En İyi Hüküm Veren'dir, Her Şeyden Haberdar'dır.",Erhan Aktaş
808,6,19,"De ki: ""Tanıklık yönünden hangi şey daha güvenilirdir?"" De ki: ""Aramızda tanık Allah'tır. Bu Kur'an; bana, sizi ve ulaştığı herkesi uyarmam için vahyedildi. Yoksa Allah ile beraber başka ilahlar[1] olduğuna tanıklık mı ediyorsunuz?"" De ki: ""Ben tanıklık etmem."" De ki: ""O ancak tek ilahtır. Kuşkusuz ben, sizin şirk koştuğunuz şeylerden uzağım.""",Erhan Aktaş
809,6,20,"Kendilerine kitap verdiklerimiz, onu çocuklarını tanır gibi tanırlar. O kimseler, kendi nefislerine hüsran[1] ettiler, işte onlar iman etmezler.",Erhan Aktaş
810,6,21,"durduğu yalanı Allah'a dayandıran veya O'nun ayetlerini yalan sayandan daha zalim kim olabilir? Kuşkusuz O, zalimleri kurtuluşa erdirmez.",Erhan Aktaş
811,6,22,"O Gün hepsini toplayacağız. Sonra şirk koşanlara, ""Hani nerede boş yere davasını güttüğünüz ortaklar?"" diye soracağız.",Erhan Aktaş
812,6,23,"Sonra başvurdukları fitne[1] ""Rabb'imiz Allah'a ant olsun ki, biz Müşriklerden değildik."" demelerinden başka bir şey olmadı.",Erhan Aktaş
813,6,24,Bak! Kendi aleyhlerine nasıl yalan söylediler. Ve uydurdukları şeyler onlardan ayrılıp yok oldu.,Erhan Aktaş
814,6,25,"Onlardan seni dinleyenler[1] vardır; oysa onu anlamalarına engel olmak için kalplerine perde, kulaklarına ağırlık koyduk.[2] Onlar her türlü ayeti[3] görseler de yine de ona inanmazlar. Kafirler sana geldiklerinde, ""Bunlar ancak geçmişin masallarıdır."" diye seninle tartışırlar.",Erhan Aktaş
815,6,26,"Onlar, başkalarını ondan vazgeçirmeye çalışırlar, kendileri de ondan uzaklaşırlar. Ve onlar, ancak kendilerini mahvederler, ama bunu idrak etmezler.",Erhan Aktaş
816,6,27,"Onların, ateşin karşısında durdurulduklarında: ""Keşke geri döndürülsek de Rabb'imizin ayetlerini yalanlamasak ve Mü'minlerden olsak."" dediklerini bir görsen.",Erhan Aktaş
817,6,28,"Hayır! Daha önce gizledikleri şeyler açığa çıktı. Eğer onlar, geri döndürülseler yasaklanan kötülüklere tekrar dönerler. Onlar kesinlikle yalancıdırlar.",Erhan Aktaş
818,6,29,"""Dünya hayatımızdan başka hayat yoktur, öldükten sonra diriltilecek de değiliz."" dediler.",Erhan Aktaş
819,6,30,"Rabb'lerinin huzurunda durdurulduklarında, onları bir görsen! Allah, ""Bu, gerçek değil miymiş?"" dedi. Onlar: ""Rabb'imize ant olsun ki gerçekmiş."" dediler. "" O halde kafirliğinizden[1] dolayı azabı tadın."" dedi.",Erhan Aktaş
820,6,31,"Allah ile karşılaşmayı yalan sayanlar, gerçekten hüsrana uğramışlardır. Nihayet o Sa'at ansızın gelip çatınca, günahlarını sırtlarına yüklenerek: ""Dünyada iyi şeyleri yapmamaktan dolayı yazıklar olsun bize."" diyecekler. Dikkat edin yüklendikleri şey ne kötüdür!",Erhan Aktaş
821,6,32,"Dünya hayatı, bir oyun ve oyalanmadan başka bir şey değildir. Ahiret yurdu ise, takva[1] ehli olanlar için daha hayırlıdır. Hala aklınızı kullanmayacak mısınız?",Erhan Aktaş
822,6,33,"Doğrusu, onların söyledikleri sözlerin seni üzdüğünü biliyoruz. Aslında onlar seni yalanlamıyorlar; o zalimler açıkça Allah'ın ayetlerini reddediyorlar.",Erhan Aktaş
823,6,34,"Ant olsun, senden önce de Resuller yalanlanmıştı. Yalanlanmalarına ve eziyet edilmelerine karşı Bizim yardımımız ulaşıncaya kadar sabrettiler. Allah'ın kelimelerini[1] değiştirebilecek bir güç yoktur. Nitekim senden önce gönderilmiş elçilerin bir kısım haberleri sana gelmiştir.",Erhan Aktaş
824,6,35,"Eğer yüz çevirmeleri sana ağır geldiyse, yapabilirsen bir tünelle yerden veya bir merdivenle gökten onlara bir ayet[1] getir! Eğer Allah dileseydi,[2] elbette onları doğru yol üzerinde toplardı. O halde sakın cahillerden olma!",Erhan Aktaş
825,6,36,Ancak kulak veren kimseler[1] bu daveti kabul eder. Ölülere[2] gelince onları ancak Allah diriltir. Sonra O'na döndürülürler.,Erhan Aktaş
826,6,37,"Ona, ""Rabb'inden bir ayet[1] indirilmeli değil miydi?"" dediler. De ki: ""Elbette ki Allah, bir ayet[1] indirmeye kadirdir. Ancak onların çoğu bunu bilmezler.""",Erhan Aktaş
827,6,38,"Yeryüzünde hareket eden hiçbir dabbeh[1] ve iki kanadıyla uçan hiçbir kuş yoktur ki, sizin gibi ümmetler[2] olmasın. Biz, Kitap'ta hiçbir şeyi eksik bırakmadık.[3] Sonunda hepsi de Rabb'lerinin huzurunda toplanacaklardır.",Erhan Aktaş
828,6,39,"Ayetlerimizi yalanlayan kimseler, karanlıklar[1] içinde kalmış, sağırlar ve dilsizlerdir. Allah hak edeni saptırır[2] hak edeni[2] de dosdoğru yola iletir.",Erhan Aktaş
829,6,40,"De ki: ""Eğer doğru söyleyen kimselerseniz söyleyin bakalım. Size Allah'ın azabı gelse veya son sa'at[1] gelse, Allah'tan başkasına mı yalvarırsınız?""",Erhan Aktaş
830,6,41,"""Hayır! Yalnız O'na yalvarırsınız, O da dilerse yalvarmanıza konu olan sıkıntıyı kaldırır ve siz de ortak koştuklarınızı anmazsınız.""",Erhan Aktaş
831,6,42,"Ant olsun ki Biz, senden önceki ümmetlere de gönderdik.[1] Belki tederruda[2] bulunurlar diye onları darlık ve sıkıntı ile yakaladık.[3]",Erhan Aktaş
832,6,43,Hiç olmazsa onlara sıkıntılarımız dokunduğu vakit tederru[1] etselerdi! Fakat kalpleri katılaştı ve şeytan da onlara yaptıklarını çekici gösterdi.,Erhan Aktaş
833,6,44,"Onlar, verilen öğüdü unutunca, onlara her şeyin kapılarını açtık; kendilerine verilen şeylerle sevince daldıkları sırada onları ansızın yakalayıverdik. O zaman bütün ümitleri boşa çıktı.",Erhan Aktaş
834,6,45,Böylece zulmeden halkın kökü kurudu. Alemlerin Rabb'i olan Allah'a hamdolsun.,Erhan Aktaş
835,6,46,"De ki: ""Söyleyin bana! Eğer Allah; işitmenizi, görmenizi ve kalbinizin idrak etmesini yok etse, Allah'tan başka hangi ilah onları size geri verebilir?"" Bak, ayetlerimizi nasıl çok yönlü açıklıyoruz. Buna rağmen yine de yüz çeviriyorlar.",Erhan Aktaş
836,6,47,"De ki: ""Söyleyin bana! Eğer size Allah'ın azabı ansızın veya göz göre göre gelse, zalimlerden başkası mı yok edilir?[1]""",Erhan Aktaş
837,6,48,"Biz elçileri ancak haberdar edici ve uyarıcı olarak gönderdik. Kim iman eder kendisini düzeltirse, onlara korku yoktur, onlar üzülmeyecekler de.",Erhan Aktaş
838,6,49,Ayetlerimizi yalanlayanlara da yaptıkları fasıklık[1] yüzünden azabımız dokunacaktır.,Erhan Aktaş
839,6,50,"De ki: ""Ben size, Allah'ın hazineleri yanımdadır demiyorum. Gaybı da bilmem. Size, ben bir meleğim de demiyorum. Ben, sadece bana vahyolunana uyuyorum."" De ki: ""Kör ile gören bir olur mu? Niçin düşünmüyorsunuz?""",Erhan Aktaş
840,6,51,"Rabb'lerinin huzurunda hesaba çekilme korkusu olanları, onunla uyar. Kendileri için ondan başka ne bir şefaatçi ne de bir veli yoktur. Umulur ki takva sahibi olurlar.",Erhan Aktaş
841,6,52,"Rabb'lerinin vechini[1] dileyerek sabah akşam[2] O'na yönelenleri uzaklaştırma.[3] Onların hesabından sen, senin hesabından da onlar sorumlu değil. Eğer onları kendinden uzaklaştırırsan zalimlerden[4] olursun!",Erhan Aktaş
842,6,53,"Biz, böylece onların bir kısmını, bir kısmı ile fitnelendirdik[1] ki: ""Allah'ın, aramızdan lütfuna[2] layık gördüğü kimseler bunlar mıdır?"" desinler diye. Allah, şükredenleri daha iyi bilen değil midir?",Erhan Aktaş
843,6,54,"Ayetlerimize iman etmiş kimseler[1] sana geldiklerinde, ""Size selam olsun.""de.[2] Rabb'iniz rahmet etmeyi Kendi üzerine yazdı.[3] Sizden kim cehaletle[4] kötü bir şey yapar da ardından tevbe edip kendini düzeltirse, bilsin ki O, Çok Bağışlayıcı'dır, Rahmeti Kesintisiz'dir.",Erhan Aktaş
844,6,55,Mücrimlerin[1] yolu besbelli olsun diye ayetleri ayrıntılı biçimde açıklıyoruz.,Erhan Aktaş
845,6,56,"De ki: ""Ben, Allah'ın yanı sıra yalvardıklarınıza kulluk etmekten men olundum."" De ki: ""Hevanıza[1] tabi olmam, yoksa kesinlikle sapmış olurum da o zaman hidayete erenlerden olmamış olurum.""",Erhan Aktaş
846,6,57,"De ki: ""Ben, Rabb'imden açık bir kanıt üzerindeyim. Siz onu yalanladınız. Acelece istediğiniz şey benim yanımda değil. Hüküm ancak Allah'a aittir. Zira O, hakkı anlatır. Ve O, ayırt edenlerin en hayırlısıdır.""",Erhan Aktaş
847,6,58,"De ki: ""Eğer acelece istediğiniz o şey benim yanımda olsaydı, benimle sizin aranızdaki iş çoktan olup biterdi."" Allah, zalimleri en iyi bilendir.",Erhan Aktaş
848,6,59,"Gaybın[1] anahtarı yalnızca O'nun yanındadır. O'ndan başka hiç kimse onları bilemez. Karada ve denizde olan her şeyi bilir. Bir yaprak düşse mutlaka onu bilir. Yerin karanlığında tek bir dane, canlı ve cansız yoktur ki apaçık bir kitapta olmasın.",Erhan Aktaş
849,6,60,"O'dur geceleyin sizi öldüren,[1] gündüz elde ettiğiniz şeyleri bilen. Sonra, bilinen ecelin gerçekleşmesi için diriltendir.[2] Sonunda O'nadır dönüşünüz. Sonra da her ne yaptıysanız onu size haber verecektir.",Erhan Aktaş
850,6,61,"O'dur kulları üzerinde kahir[1] olan. Üzerinize gözeticiler gönderir. Sonra da sizden birine ölüm vakti geldiği zaman, Resullerimiz[2] hiç zaman geçirmeden onun canını alırlar.",Erhan Aktaş
851,6,62,"Sonra onlar, gerçek mevlaları[1] olan Allah'a döndürülürler. Dikkat edin, hüküm yalnız O'nundur ve O, hesabı çabuk görendir.",Erhan Aktaş
852,6,63,"De ki: ""Yerin ve denizin karanlıklarından sizi kim kurtarır?"" ""Eğer bundan bizi kurtarırsa kuşkusuz şükredenlerden oluruz."" diye O'na açık ve tedarruan[1] yakarırsınız.",Erhan Aktaş
853,6,64,"De ki: ""Sizi ondan ve bütün sıkıntılardan Allah kurtarır da sonra siz yine O'na şirk koşarsınız.""",Erhan Aktaş
854,6,65,"De ki: ""Sizin üstünüzden ve ayaklarınızın altından azap göndermeye, sizi topluluklar halinde ayırıp kiminizin hıncını kiminize tattırmaya kadir olan O'dur."" Bak, iyice anlasınlar diye ayetlerimizi nasıl her yönüyle açıklıyoruz.",Erhan Aktaş
855,6,66,"O hakikat olduğu halde halkın onu yalanladı. ""Ben üzerinize vekil değilim."" de.",Erhan Aktaş
856,6,67,Her haberin[1] kararlaştırılmış bir zamanı vardır. Yakında bileceksiniz.,Erhan Aktaş
857,6,68,"Ayetlerimiz hakkında dalanlarla[1] karşılaştığın zaman, onlar başka bir konuya geçinceye kadar, onlardan yüz çevir. Eğer şeytan sana unutturursa, hatırlar hatırlamaz zalim halkla beraber oturma.",Erhan Aktaş
858,6,69,"Takva sahibi kimselere, onların hesaplarından bir sorumluluk yoktur. Fakat bu bir hatırlatmadır, belki korunurlar.",Erhan Aktaş
859,6,70,"Dinlerini oyun ve eğlence edinen, dünya hayatının aldattığı kimseleri bırak. Hiç kimsenin kazandığı şeyle bir felaket yaşamaması için Kur'an ile uyar. O kimse için Allah'tan başka ne bir veli[1] ne de bir şefaatçi[2] vardır. O, bütün varlığını fidye olarak verse de ondan kabul edilmez. Onlar, kazandıklarından dolayı mahvolan kimselerdir. Onlar için kaynar sudan bir içecek ve can yakıcı bir azap vardır.",Erhan Aktaş
860,6,71,"De ki: ""Allah'ı bırakıp da bize faydası da zararı da olmayan şeylere mi yalvaralım? Allah, bizi doğru yola ilettikten sonra, ökçelerimiz üzerinde gerisin geri mi dönelim? Arkadaşlarının ""Bize gel"" diye doğru yola çağırdıkları; şeytanların[1] ise ayartıp şaşırttığı kimse gibi mi olalım?"" De ki: ""Doğru yol ancak Allah'ın gösterdiği yoldur. Ve biz Alemlerin Rabb'ine teslim olmakla emrolunduk.""",Erhan Aktaş
861,6,72,"""Bir de salatı ikame edin[1] ve O'na karşı takvalı[2] olun. O'dur huzuruna varıp toplanacağınız.""",Erhan Aktaş
862,6,73,"Gökleri ve yeri hakikat[1] ile yaratan O'dur. O Gün, ""Ol!"" der o da oluverir. O'nun sözü haktır. Sur'a üfleneceği gün mülk[2] O'nundur. Gaybı da görüneni de bilendir. O, En İyi Hüküm Veren'dir, Her Şeyden Haberdar'dır.",Erhan Aktaş
863,6,74,"Hani İbrahim, babası Azer'e: ""Sen, putları ilahlar mı ediniyorsun? Doğrusu ben seni ve halkını apaçık bir sapkınlık içinde görüyorum."" demişti.",Erhan Aktaş
864,6,75,"Böylece, göklerin ve yerin melekutunu[1] İbrahim'e gösteriyorduk ki kesin iman edenlerden olsun.",Erhan Aktaş
865,6,76,"Gece karanlığı basınca, bir yıldız gördü. ""Rabb'im budur."" dedi. O, batınca da ""Ben batanları sevmem!"" dedi.",Erhan Aktaş
866,6,77,"Sonra Ay'ın ortaya çıkışını görünce, ""Rabb'im budur."" dedi. Ay kaybolunca, ""Eğer Rabb'im bana doğru yolu göstermemiş olsaydı sapkın olan halktan olurdum!"" dedi.",Erhan Aktaş
867,6,78,"Sonra Güneş'i doğarken görünce, ""Bu daha büyük, Rabb'im budur."" dedi. Ama o batınca, ""Ey halkım, ben sizin şirk koştuğunuz şeylerden uzağım!"" dedi.[1]",Erhan Aktaş
868,6,79,"""Ben hanif[1] olarak yüzümü göklerin ve yerin fıtratını[2] belirleyene yönelttim; ben Müşriklerden değilim.""",Erhan Aktaş
869,6,80,"Halkı onunla tartıştı. ""Bana doğru yolu gösteren Allah hakkında benimle niçin tartışıyorsunuz? Ben, O'na eş koştuğunuz şeylerden korkmam. Ancak Rabb'imin dilediği olur. Rabb'imin İlmi Her Şeyi Kuşatmıştır. Hala düşünmeyecek misiniz?""",Erhan Aktaş
870,6,81,"""Siz, Allah'ın size, hakkında hiçbir yetki[1] vermediği şeyleri O'na ortak koşmaktan korkmazken, ben nasıl olur da sizin ortak koştuklarınızdan korkarım? Bu iki taraftan hangisi emin olmaya daha layıktır? Keşke bilseydiniz!""",Erhan Aktaş
871,6,82,İman etmiş ve imanlarına zulmü[1] bulaştırmamış olanlar var ya işte emniyet içinde olanlar da hidayete ermiş olanlar[2] da onlardır.,Erhan Aktaş
872,6,83,"İşte bunlar, halkına karşı İbrahim'e verdiğimiz huccetlerimizdir.[1] Dilediğimiz kimselerin derecelerini yükseltiriz. Kuşkusuz Rabb'in, En İyi Hüküm Veren'dir, Her Şeyi Bilen'dir.",Erhan Aktaş
873,6,84,"Biz ona İshak'ı ve Ya'kub'u bağışladık. Her birine de hidayet[1] verdik. Daha önce Nuh'a da hidayet verdik. O[2]'nun soyundan Davud'a, Süleyman'a, Eyyub'a, Yusuf'a, Musa'ya ve Harun'a da. İşte muhsin[3] olanları böylece ödüllendiririz.",Erhan Aktaş
874,6,85,"Zekeriya'yı, Yahya'yı, İsa'yı ve İlyas da. Hepsi de salihlerdendi.[1]",Erhan Aktaş
875,6,86,"İsmail'i, Elyesa'yı, Yunus'u ve Lut'u da. Hepsini alemlere öncü kıldık.",Erhan Aktaş
876,6,87,"Onların; atalarından, soylarından ve kardeşlerinden bir kısmını da. Onları seçtik ve dosdoğru yola ilettik.",Erhan Aktaş
877,6,88,"İşte bu, Allah'ın hidayetidir.[1] Kullarından dilediğini bununla hidayet eder. Eğer şirk koşsalardı, yaptıkları boşa giderdi.",Erhan Aktaş
878,6,89,"İşte bunlar, kendilerine Kitap, Hüküm ve Nubuvvet[1] verdiğimiz kimselerdir. Eğer onlar, bunları küfrederlerse[2] yerlerine bunları küfretmeyecek[2] bir halkı vekil etmişizdir.",Erhan Aktaş
879,6,90,"İşte bunlar, Allah'ın hidayet ettikleridir. Onların yoluna uy. De ki: ""Ben, buna karşılık sizden bir ücret istemiyorum. Bu ancak, alemler için bir öğüttür.""",Erhan Aktaş
880,6,91,"Allah'ı gereği gibi takdir etmediler. ""Allah, beşere[1] hiçbir şey indirmedi."" dediler. De ki: ""Musa'nın insanlar için bir nur[2] ve hidayet olarak getirdiği; sizin yazılı sayfalar haline getirip bir kısmını açıklayıp ama çoğunu da gizlediğiniz; sizin de atalarınızın da bilmediğiniz şeyler, kendisiyle size öğretilen Kitap'ı kim indirdi?"" Sen, ""Allah"" de. Ve sonra bırak onları, daldıkları bataklıkta oynaya dursunlar!",Erhan Aktaş
881,6,92,"Bu, şehirlerin anası ve çevresindekileri uyarman için sana indirdiğimiz ve kendisinden öncekileri doğrulayan kutlu bir Kitap'tır. Ahiret'e iman edenler, buna da iman ederler. Ve onlar salatlarını[1] korurlar.",Erhan Aktaş
882,6,93,"Allah'a karşı yalan uydurandan veya kendisine hiçbir şey vahyedilmemiş iken, ""Bana da vahyolundu."" diyenden ya da ""Ben de Allah'ın indirdiği ayetlerin benzerini indireceğim."" diyenden daha zalim kim olabilir? Melekler, canlarını almak için ellerini uzatıp, ""Canlarınızı verin; Allah'a karşı gerçek olmayanı söylemenizden ve onun ayetlerine karşı büyüklük taslamanızdan dolayı bugün alçaltıcı azabı tadın."" dediklerinde, can çekişirlerken bu zalimleri bir görsen!",Erhan Aktaş
883,6,94,"Ant olsun, sizi ilk yarattığımız gibi yine tek başınıza Bize geldiniz. Sizi hayaline daldırdığımız şeyleri arkanızda bıraktınız. Hani! Ortaklarımız sandığınız şefaatçılarınızı yanınızda görmüyoruz. Ant olsun ki, aranızdaki bağlar artık kopmuştur. Umduklarınızın tamamı sizden kaybolup gitmiştir.",Erhan Aktaş
884,6,95,"Evet; Allah, tohumu ve çekirdeği yarandır: Ölüden diriyi, diriden de ölüyü çıkarandır. İşte budur Allah! O halde nasıl çevriliyorsunuz?",Erhan Aktaş
885,6,96,"O karanlığı yarıp sabahı çıkarandır. Geceyi bir sükunet, Güneş'i ve Ay'ı bir hesap ölçüsü kılandır. İşte bunlar, Mutlak Üstün Olan'ın, Her Şeyi Bilen'in takdiridir.",Erhan Aktaş
