sira,sure,ayet,metin,hoca
1415,10,51,"""Gerçekleşmesi için acele istediğiniz azaba gerçekleşince mi inanacaksınız yoksa şimdi mi?""",Erhan Aktaş (10. Baskı)
1416,10,52,"Sonra zulmedenlere,  ""Süresiz azabı tadın."" denir. ""Kazandığınızdan başka bir karşılık mı bekliyordunuz?""",Erhan Aktaş (10. Baskı)
1417,10,53,"Sana ""Bu gerçek midir?"" diye soruyorlar. De ki: ""Rabb'ime yemin ederim ki o gerçektir. Ve siz onu engelleyemezsiniz.""",Erhan Aktaş (10. Baskı)
1418,10,54,"Zulmedenler,  yeryüzündekilerin tamamı kendilerinin olsaydı,  kurtulmak için onları fidye olarak verirlerdi. Azabı gördükleri zaman içten bir pişmanlık duyarlar. Ancak aralarında hakkaniyetle[1] hüküm verilir ve haksızlığa uğratılmazlar.",Erhan Aktaş (10. Baskı)
1419,10,55,"İyi bilin ki,  göklerde ve yerde ne varsa hepsi Allah'ındır. Yine iyi bilin ki,  Allah'ın uyarısı gerçektir. Fakat onların çoğu bu gerçeği anlamıyor.",Erhan Aktaş (10. Baskı)
1420,10,56,Dirilten de öldüren de O'dur. Ve O'na döndürüleceksiniz.,Erhan Aktaş (10. Baskı)
1421,10,57,"Ey insanlar! Rabb'inizden size bir öğüt; göğüslerde olana bir şifa,  Müminler için bir hidayet ve rahmet gelmiştir.",Erhan Aktaş (10. Baskı)
1422,10,58,"De ki: ""Allah'ın fazlı[1] ve rahmetiyle gönül huzuruna kavuşsunlar. Bu onların toplayıp biriktirdiklerinden daha hayırlıdır.""",Erhan Aktaş (10. Baskı)
1423,10,59,"De ki: ""Allah'ın size rızık olarak indirdiklerinin bir kısmını helal,  bir kısmını haram yaptığınızı görmüyor musunuz?"" De ki: ""Allah mı size izin verdi,  yoksa Allah'a iftira mı ediyorsunuz?""[1]",Erhan Aktaş (10. Baskı)
1424,10,60,"Allah'a karşı yalan uyduranlar,  kıyamet gününü ne sanıyorlar? Doğrusu Allah,  insanlara karşı bol bağış sahibidir. Ancak onların çoğu yine de şükretmezler.",Erhan Aktaş (10. Baskı)
1425,10,61,"Ne durumda olursanız olun ve Kur'an'dan onun hakkında ne okursanız okuyun; hangi işle uğraşıyorsanız uğraşın,  unutmayın ki Biz mutlaka yaptıklarınıza tanığız. Göklerde ve yerde zerre ağırlığınca hiçbir şey Rabb'inizden gizli kalamaz. Ne bundan daha küçüğü ne de daha büyüğü yoktur ki,  hepsi apaçık bir Kitap'ta[1] olmasın.",Erhan Aktaş (10. Baskı)
1426,10,62,"İyi bilin ki,  Allah'ın velileri[1] için bir korku yoktur,  onlar asla üzülmeyeceklerdir.",Erhan Aktaş (10. Baskı)
1427,10,63,"Onlar,  iman eden ve takva sahibi olan kimselerdir.",Erhan Aktaş (10. Baskı)
1428,10,64,Onlar için dünya hayatında da ahirette de müjdeler vardır. Allah'ın kelimelerinde[1] asla bir değişiklik olmaz. İşte en büyük başarı budur.,Erhan Aktaş (10. Baskı)
1429,10,65,"Onların sözleri seni üzmesin. İzzet[1] bütünüyle Allah'a aittir. Allah,  Her Şeyi Duyan'dır,  Her Şeyi Bilen'dir.",Erhan Aktaş (10. Baskı)
1430,10,66,"İyi bilin ki göklerde ve yerde kim[1] varsa Allah'ındır. Oysaki Allah'ın yanı sıra başkasına tabi olanlar neye tabi oluyorlar?  Onlar,  ancak zanna tabi olmuş oluyorlar. Ve onlar ancak saçmalıyorlar.",Erhan Aktaş (10. Baskı)
1431,10,67,Sükunet bulasınız diye geceyi karanlık ve gündüzü de aydınlık yapan O'dur. Bunda dinleyen bir halk için ayetler[1] vardır.,Erhan Aktaş (10. Baskı)
1432,10,68,"""Allah çocuk edindi."" dediler. O,  bundan münezzehtir.[1] O'nun hiçbir şeye ihtiyacı yoktur. Göklerde ve yerde ne varsa O'nundur. Sizin bu konuda hiçbir sultanınız[2] yoktur. Allah hakkında bilmediğiniz şeyi söylüyorsunuz!",Erhan Aktaş (10. Baskı)
1433,10,69,"De ki: ""Allah hakkında yalan uyduranlar kurtuluşa eremezler.""",Erhan Aktaş (10. Baskı)
1434,10,70,Dünyada geçici bir yararlanma vardır. Sonra dönüşleri Bizedir. Sonra da inkar etmelerinden dolayı onlara şiddetli azabı tattırırız.,Erhan Aktaş (10. Baskı)
1435,10,71,"Onlara,  Nuh'un haberini anlat. Hani o halkına: ""Ey halkım! Eğer aranızda durmam ve Allah'ın ayetlerini hatırlatmam size ağır geliyorsa,  bilin ki ben yalnızca Allah'a güveniyorum. Öyleyse yapacağınızı yapmak için şirk koştuklarınızla toplanıp karar verin. Sonra ne yapacaksanız yapın. Sonra bana fırsat vermeden aldığınız kararı hemen uygulayın!"" demişti.",Erhan Aktaş (10. Baskı)
1436,10,72,"""Eğer yüz çevirirseniz,  siz bilirsiniz. Yaptığım işe karşılık sizden bir ücret istemiş değilim. Benim ücretim ancak Allah'a aittir. Ben,  Müslümanlardan[1] olmakla emrolundum.""",Erhan Aktaş (10. Baskı)
1437,10,73,Onu yalanladılar. Biz de onu ve onunla beraber gemide bulunanları kurtardık. Ve onları yeryüzünün halifeleri[1] yaptık. Ayetlerimizi yalanlayanları da boğduk. Bak! Uyarılanların sonu nice oldu!,Erhan Aktaş (10. Baskı)
1438,10,74,"Sonra onun arkasından,  resulleri halklarına gönderdik. Onlar,  halklarına kanıt içeren açık belgelerle geldiler. Daha önce yalanladıkları şeylere inanmak istemediler. İşte haddi aşanların kalplerini mühürleriz.",Erhan Aktaş (10. Baskı)
1439,10,75,"Sonra onların arkasından Musa ve Harun'u ayetlerimizle Firavun ve melelerine[1] gönderdik. Ancak onlar büyüklendiler,  suçlu bir halk oldular.",Erhan Aktaş (10. Baskı)
1440,10,76,"Onlara,  Tarafımızdan hakikat[1] geldiği zaman,  "" Kuşkusuz bu apaçık bir sihirdir."" dediler.",Erhan Aktaş (10. Baskı)
1441,10,77,"Musa: "" Size gelen Hakikat için,   ""bu sihirdir"" mi diyorsunuz? Oysa sihirbazlar iflah olmazlar."" dedi.",Erhan Aktaş (10. Baskı)
1442,10,78,"Dediler ki: ""Sen; bizi,  atalarımızı üzerinde bulduğumuz yoldan çevirmek ve yeryüzünde gücün ikinizin eline geçmesini sağlamak için mi geldin? Biz,  size mü'min[1] olacak değiliz.",Erhan Aktaş (10. Baskı)
1443,10,79,"Firavun: ""Bütün bilgin sihirbazları bana getirin!"" dedi.",Erhan Aktaş (10. Baskı)
1444,10,80,"Sihirbazlar gelince,  Musa onlara: ""Atacaklarınızı atın."" dedi.",Erhan Aktaş (10. Baskı)
1445,10,81,"Onlar,  atacaklarını atınca Musa: ""Sizin bu yaptığınız sihirdir. Allah onu boşa çıkaracaktır. Allah,  bozguncuların işini düzeltmez."" dedi.",Erhan Aktaş (10. Baskı)
1446,10,82,"Suçlular hoşlanmasalar da Allah,  kelimeleriyle[1] gerçeği ortaya çıkaracaktır.",Erhan Aktaş (10. Baskı)
1447,10,83,"Firavun ve melelerin[1],  kendilerine kötülük yapacaklarından korktukları için,  Musa'ya halkından az sayıda gençten başka inanan olmadı. Zira Firavun,  o yerde çok büyüklenmişti. O,  çok aşırı gidenlerdendi.",Erhan Aktaş (10. Baskı)
1448,10,84,"Musa dedi ki: ""Ey halkım! Eğer Allah'a iman etmişseniz ve O'na teslim olmuşsanız,  o halde O'na tevekkül[1] edin.""",Erhan Aktaş (10. Baskı)
1449,10,85,"Dediler ki: ""Biz,  Allah'a tevekkül ettik. Ey Rabbimiz! Bizi zalim halk için bir fitne[1] yapma.""",Erhan Aktaş (10. Baskı)
1450,10,86,Rahmetinle bizi Kafir[1] halktan kurtar.,Erhan Aktaş (10. Baskı)
1451,10,87,"Musa ve kardeşine vahyettik: ""Halkınız için Mısır'da evler hazırlayın. Evlerinizi kıble[1] yapın ve salatı ikame edin.[2] Mü'minleri müjdele.""",Erhan Aktaş (10. Baskı)
1452,10,88,"Musa: ""Ey Rabb'imiz! Firavun ve melelerine dünya hayatında ziynet[1] ve mallar verdin. Ey Rabb'imiz! Onlar ise bunu Senin yolundan saptırmak için kullanıyorlar. Rabb'imiz! Mallarını yok et,  kalplerine sıkıntı ver. Zira onlar can yakıcı azabı görmedikçe iman etmezler."" dedi.",Erhan Aktaş (10. Baskı)
1453,10,89,"Allah: ""İkinizin duası kabul olunmuştur. Siz,  doğru yolunuza devam edin. Bilmeyenlerin yoluna uymayın."" dedi.",Erhan Aktaş (10. Baskı)
1454,10,90,"İsrailoğulları'nı denizden geçirdik. Firavun ve ordusu,  azgınlık ve düşmanlıkla onların peşlerine düştüler. Boğulmak üzereyken: ""İsrailoğulları'nın iman ettiği ilahtan başka ilah olmadığına iman ettim ve ben de Müslümanlardanım.""[1] dedi.",Erhan Aktaş (10. Baskı)
1455,10,91,"""Şimdi mi? Oysa daha önce isyan etmiş ve bozgunculardan olmuştun.""",Erhan Aktaş (10. Baskı)
1456,10,92,"""Kendinden sonrakilere bir ayet[1] olman için,  bugün senin cansız bedenini[2] kurtaracağız."" Gerçekte ise insanların çoğu ayetlerimizi umursamıyorlar.",Erhan Aktaş (10. Baskı)
1457,10,93,"Gerçekten Biz,  İsrailoğulları'nı güvenli bir yere yerleştirdik. Onları temiz ve hoş nimetlerle rızıklandırdık. Kendilerine ilim[1] gelinceye dek ihtilafa düşmediler. Rabb'in,  aralarında ihtilaf ettikleri şeyler hakkında Kıyamet Günü hükmünü verecektir.",Erhan Aktaş (10. Baskı)
1458,10,94,"Eğer sana indirdiğimizden şüphe ediyorsan,  senden önce Kitap'ı duyuranlara sor! Ant olsun ki Rabb'inden sana gelen hakikattir. Sakın kuşku duyanlardan olma.",Erhan Aktaş (10. Baskı)
1459,10,95,Allah'ın ayetlerini yalanlayanlardan olma. Yoksa hüsrana uğrayanlardan olursun.,Erhan Aktaş (10. Baskı)
1460,10,96,"Rabb'inin haklarında kelimeleri[1] gerçekleşecek olanlar,  iman etmezler.",Erhan Aktaş (10. Baskı)
1461,10,97,"Onlara,  her türlü ayet[1] gelse bile yine de can yakıcı azabı görmedikçe inanmazlar.",Erhan Aktaş (10. Baskı)
1462,10,98,"Keşke azap gelmeden önce iman edip de imanları kendilerine fayda vermiş bir kent olsaydı. Yalnız Yunus'un halkı iman edince,  dünya hayatında onlardan rezillik azabını kaldırdık. Ve onları belli bir süre daha yararlandırdık.",Erhan Aktaş (10. Baskı)
1463,10,99,"Oysa Rabb'in dileseydi,  yeryüzündekilerin tamamı iman ederdi! Bunu bildiğin halde,  insanları zorla mı mü'min yapacaksın?",Erhan Aktaş (10. Baskı)
1464,10,100,Allah'ın bilgisi[1] dışında hiç kimsenin iman etmesi mümkün değildir.[2] Ve aklını kullanmayanları rics[3] ile karşı karşıya bırakır.,Erhan Aktaş (10. Baskı)
1465,10,101,"De ki: ""Göklerde ve yerde olanlara bir bakın!"" Ancak o apaçık ayetler[1] ve uyarılar iman etmeyecek bir halka yarar sağlamaz.",Erhan Aktaş (10. Baskı)
1466,10,102,"Kendilerinden öncekilerin başından geçen felaketlerin bir benzerini mi bekliyorlar? De ki: ""Bekleyin,  ben de sizinle beraber bekliyorum.""",Erhan Aktaş (10. Baskı)
1467,10,103,Sonra resullerimizi ve iman edenleri kurtarırız. İman edenleri kurtarmak üzerimize bir haktır.,Erhan Aktaş (10. Baskı)
1468,10,104,"De ki: ""Ey insanlar! Eğer benim dinimden kuşku duyuyorsanız,  ben,  sizin Allah'ın yanı sıra kulluk ettiklerinize kulluk etmem. Ben,  ancak sizin canınızı alacak olan Allah'a kulluk ederim. Ve bana inananlardan olmam buyruldu.""",Erhan Aktaş (10. Baskı)
1469,10,105,Allah'ı birleyici[1] olarak dine yönel. Sakın müşriklerden[2] olma.,Erhan Aktaş (10. Baskı)
1470,10,106,Allah'ı bırakıp da sana fayda da zarar da veremeyecek olanlara yönelme. Böyle yaparsan zalimlerden olursun.,Erhan Aktaş (10. Baskı)
1471,10,107,"Eğer Allah,  sana bir sıkıntı verirse onu Kendisinden başka giderebilecek yoktur. Eğer senin için bir hayır dilerse,  O'nun fazlını[1] geri çevirebilecek yoktur. O,  onu kullarından hak edene nasip eder. O,  Çok Bağışlayıcı'dır,  Rahmeti Kesintisiz'dir.",Erhan Aktaş (10. Baskı)
1472,10,108,"De ki: ""Ey insanlar,  işte Rabb'inizden size Hakk[1] geldi. Doğru yolu kabul eden,  kendisi için kabul etmiş olur. Sapkınlık eden de kendi aleyhine sapmış olur. Ve ben sizin vekiliniz[2] değilim.",Erhan Aktaş (10. Baskı)
1473,10,109,"Ve sana vahyolunana uy. Allah,  hükmünü verene kadar sabret. Ve O,  Hüküm Verenlerin En Hayırlısıdır.",Erhan Aktaş (10. Baskı)
1474,11,1,"Elif,  Lam,  Ra. Bu,  Yasa Sahibi,  Her Şeyden Haberdar Olan tarafından,  ayetleri sağlamlaştırılmış ve ayrıntılı olarak açıklanmış bir Kitap'tır.",Erhan Aktaş (10. Baskı)
1475,11,2,"Allah'tan başkasına kulluk[1] yapmayın. Kuşkusuz ben,  O'nun tarafından size gönderilmiş bir uyarıcı ve haber vericiyim.",Erhan Aktaş (10. Baskı)
1476,11,3,"Ve Rabb'inizden bağışlanma dileyin,  sonra O'na tevbe[1] edin ki belirli bir süreye kadar sizi iyi nimetlerden yararlandırsın. Fazilet[2] sahibine,  faziletinin karşılığını versin. Eğer yüz çevirirseniz,  ben sizin için büyük günün azabından korkarım.",Erhan Aktaş (10. Baskı)
1477,11,4,Dönüşünüz yalnızca Allah'adır. O'nun Gücü Her Şeye Yeter.,Erhan Aktaş (10. Baskı)
1478,11,5,"İyi bilin ki! Onlar,  O'ndan düşmanlıklarını gizlemek için iki büklüm olurlar. Yine iyi bilin ki! Onlar,  örtülerine büründükleri[1] zaman,  neyi gizleyip neyi açığa çıkardıklarını bilir. O,  göğüslerde olanı en iyi bilendir.",Erhan Aktaş (10. Baskı)
1479,11,6,"Yeryüzünde yaşayan hiçbir canlı yoktur ki,  rızkı Allah'a ait olmasın. O,  onun karar kıldığı yeri ve geçici durduğu yeri bilir.[1] Bunların tamamı apaçık bir Kitap'tadır.[2]",Erhan Aktaş (10. Baskı)
1480,11,7,"Gökleri ve yeri altı günde[1] yaratan O'dur. Daha önce arşı[2] su üzerindeydi. Sizi yaratması,  hanginizin iyi şeyler yapacağını sınav yapmak içindir. Eğer Kafirlere: ""Gerçekten siz,  öldükten sonra diriltilecekseniz."" desen,  ""Bu ancak apaçık bir büyüdür."" diyecekler.",Erhan Aktaş (10. Baskı)
1481,11,8,"Eğer,  bir ümmet[1] için azabı onlardan belli bir süreye kadar erteleyecek olursak,  ""Bunu engelleyen şey nedir ki?"" derler. Bilesiniz ki,  onlara azap geldiği gün,  artık geri çevrilmez. Alaya aldıkları azap onları kuşatır.",Erhan Aktaş (10. Baskı)
1482,11,9,"Eğer insana,  tarafımızdan bir rahmet tattırsak,  sonra da onu geri alsak,  ümitsizliğe kapılır ve küfreder.[1]",Erhan Aktaş (10. Baskı)
1483,11,10,"Eğer,  kendisine dokunan bir zarardan sonra,  ona bir nimet tattırsak,  ""Kötülüklerden kurtuldum."" diye[1] böbürlenir ve şımarmaya başlar.",Erhan Aktaş (10. Baskı)
1484,11,11,Ancak sabredenler ve salihatı[1] yapanlar hariç. İşte onlar için bağışlanma ve büyük bir ödül vardır.,Erhan Aktaş (10. Baskı)
1485,11,12,"O halde sen,  ""Ona bir hazine indirilmeli veya onunla bir melek gelmeli değil miydi?"" dedikleri için göğsün daralıp; sana vahyolunanın bir kısmını tebliğ etmekten vaz mı geçeceksin? Sen yalnızca bir uyarıcısın.[1] Allah ise her şeye vekildir.[2]",Erhan Aktaş (10. Baskı)
1486,11,13,"Yoksa ""Onu uydurdu."" mu diyorlar? De ki: ""Eğer,  doğru söylüyorsanız haydi ona benzer on sure[1] getirin. Allah'tan başka çağırabileceklerinizi de çağırın.""",Erhan Aktaş (10. Baskı)
1487,11,14,"Eğer,  size cevap veremezlerse; iyi bilin ki,  bu ancak Allah'ın ilmiyle indirilmiştir. O'ndan başka ilah yoktur. Hala müslüman[1] olmayacak mısınız?",Erhan Aktaş (10. Baskı)
1488,11,15,"Kim sadece dünya hayatını ve onun ziynetini[1] isterse,  onlara yaptıklarının karşılığını eksiksiz veririz. Bu hususta onlara hiçbir haksızlık yapılmaz.",Erhan Aktaş (10. Baskı)
1489,11,16,"İşte bu kimselere,  ahirette ateşten başka bir şey yoktur. Burada yaptıkları şeyler boşa gitmiştir. Zaten yaptıkları bütün işleri geçersizdir.",Erhan Aktaş (10. Baskı)
1490,11,17,"Rabb'inden,  kanıt içeren bir bilgi üzerinde olan kimse ile böyle olmayan kimse bir olur mu? Bunu Rabb'inden bir tanık ve bir de ondan önce rehber ve rahmet olarak Musa'nın kitabı desteklemektedir. İşte bunlar,  ona iman ederler. Hangi grup onu inkar ederse,  varacağı yer ateştir. Ondan kuşkun olmasın. Kuşkusuz o Rabb'inden bir gerçektir. Fakat insanların çoğu iman etmezler.",Erhan Aktaş (10. Baskı)
1491,11,18,"Uydurduğu yalanı Allah'a dayandırandan daha zalim kim olabilir? Onlar,  Rabb'lerinin huzuruna çıkarılacaklar ve tanıklar da: ""Rabb'lerine karşı yalan uyduranlar işte bunlardır."" diyeceklerdir. İyi bilin ki Allah'ın laneti zalimlerin[1] üzerinedir.[2]",Erhan Aktaş (10. Baskı)
1492,11,19,"O kimseler,  Allah'ın yolundan alıkoyarlar. Ve o yolu eğri göstermeye çalışırlar. Ve onlar,  ahiret hayatını yok sayarlar.",Erhan Aktaş (10. Baskı)
1493,11,20,"Onlar,  yeryüzünde Allah'ı aciz bırakabilecek değillerdir. Kendilerini,  Allah'a karşı koruyacak bir yardımcı da bulamayacaklardır. Onların azapları kat kat olacaktır. Onlar,  gerçeği duymaya ve görmeye tahammül edemiyorlardı.",Erhan Aktaş (10. Baskı)
1494,11,21,"İşte onlar,  kendilerine yazık eden kimselerdir. Uydurdukları şeyler de kendilerini terk edip kaybolmuştur.",Erhan Aktaş (10. Baskı)
1495,11,22,Onlar ahirette en büyük kayba uğrayanlardır.,Erhan Aktaş (10. Baskı)
1496,11,23,"İman edip,  salihatı[1] yapanlar,  Rabb'lerine içtenlikle bağlı olanlar; Cennet ehlidirler. Onlar,  orada sürekli kalacaklardır.",Erhan Aktaş (10. Baskı)
1497,11,24,Bu iki grubun durumu; kör ve sağır ile gören ve duyanın durumu gibidir. Bunlar hiç bir olur mu? Niçin düşünüp öğüt almıyorsunuz?,Erhan Aktaş (10. Baskı)
1498,11,25,"Ant olsun ki! Biz,  Nuh'u kendi halkına göndermiştik. ""Ben sizin için apaçık bir uyarıcıyım;""",Erhan Aktaş (10. Baskı)
1499,11,26,"""Allah'tan başkasına kulluk[1] etmeyin. Ben,  sizin için can yakıcı bir günün azabından korkuyorum.""",Erhan Aktaş (10. Baskı)
1500,11,27,"Bunun üzerine halkının Kafir meleleri[1]: ""Biz,  seni kendimiz gibi bir beşer[2] olarak görüyoruz. Görüyoruz ki,  sana tabi olanlar,  bizim toplumun en zayıf ve sefil olanlarıdır. Sizin,  bize karşı bir üstünlüğünüzü görmüyoruz. Bilakis sizin yalancılardan olduğunuzu düşünüyoruz."" dediler.",Erhan Aktaş (10. Baskı)
1501,11,28,"Dedi ki: ""Ey halkım! Bakın! Ya ben Rabb'imden açık bir kanıt üzerinde isem ve O'nun katından bana bir rahmet verilmişse ve siz de bunu görmüyorsanız; istemediğiniz halde,  onu size zorla kabul ettirebilir miyim?""",Erhan Aktaş (10. Baskı)
1502,11,29,"""Ey halkım! Buna karşı sizden herhangi bir ücret istemiyorum. Benim ücretim,  yalnızca Allah'a aittir. Siz,  hor görüyorsunuz diye,  iman edenleri yanımdan kovacak değilim. Onlar,  Rabb'lerine kavuşacaklardır. Fakat ben,  sizi cahillik eden bir halk olarak görüyorum.""",Erhan Aktaş (10. Baskı)
1503,11,30,"""Ey halkım! Eğer onları yanımdan kovacak olursam,  Allah'a karşı bana kim yardımcı olacak? Hiç düşünmüyor musunuz?""",Erhan Aktaş (10. Baskı)
1504,11,31,"""Ben size,  ""Allah'ın hazineleri benim yanımdadır."" demiyorum. Ben[1] gaybı da bilmem. Yine ""Ben meleğim."" de demiyorum. Hor gördüğünüz kimseler için,  ""Allah,  onlara hiçbir hayır vermeyecektir."" de demiyorum. İçlerinde olanı Allah daha iyi bilir. Böyle bir şey yaptığım takdirde zalimlerden olurum.""",Erhan Aktaş (10. Baskı)
1505,11,32,"Dediler ki: ""Ey Nuh! Bizimle mücadele ettin. Üstelik bu mücadelede çok ileri gittin. Eğer doğru söyleyenlerden isen,  bizi tehdit ettiğin şeyi getir de görelim!""",Erhan Aktaş (10. Baskı)
1506,11,33,"Dedi ki: ""Onu size dilediği takdirde ancak Allah getirir. Ve siz,  O'nu asla aciz bırakamazsınız.""",Erhan Aktaş (10. Baskı)
1507,11,34,"""Eğer Allah sizi azdırmayı dilerse[1],  size öğüt versem de öğüdüm yarar sağlamaz. Rabb'iniz O'dur,  O'na döndürüleceksiniz.""",Erhan Aktaş (10. Baskı)
1508,11,35,"Yoksa ""Onu kendisi uydurdu"" mu diyorlar? De ki: ""Eğer uydurduysam,  suçu bana aittir. Ben de sizin işlediğiniz suçlardan uzağım.""",Erhan Aktaş (10. Baskı)
1509,11,36,"Nuh'a vahyedildi: ""Şu ana kadar inanmış olanların dışında,  senin halkından kesinlikle kimse inanmayacak. Onların yaptıklarından dolayı tasalanma;""",Erhan Aktaş (10. Baskı)
1510,11,37,"""Bizim gözetimimiz altında ve vahyimizle gemiyi yap. Zalimler hakkında benden bir istekte bulunma. Onlar boğulacaklardır.""",Erhan Aktaş (10. Baskı)
1511,11,38,"Gemiyi yapıyordu. Halkının meleleri[1],  onun yanından ne zaman geçseler,  onunla alay ediyorlardı. Dedi ki: ""Alay edin bakalım! Görürsünüz,  sizin bizimle alay ettiğiniz gibi biz de sizinle alay edeceğiz.""",Erhan Aktaş (10. Baskı)
1512,11,39,"""Alçaltıcı azabın kime geleceğini ve kalıcı azaba kimin uğrayacağını yakında bileceksiniz.""",Erhan Aktaş (10. Baskı)
1513,11,40,"Buyruğumuz gelip tandır kaynamağa[1] başladığı zaman,  Biz dedik ki: ""Her cinsten birer çift[2] ve aleyhlerinde hüküm verilmiş olanlar hariç aileni ve iman edenleri ona yükle."" Zaten onunla birlikte çok az kimse iman etmişti.",Erhan Aktaş (10. Baskı)
1514,11,41,"""Haydi,  binin."" dedi. Onun gitmesi de durması da Allah'ın adıyladır. Elbette Rabb'im Çok Bağışlayıcı'dır,  Rahmeti Kesintisiz'dir.",Erhan Aktaş (10. Baskı)
1515,11,42,"Gemi dağlar gibi dalgalar arasında akıp gidiyordu. Nuh,  bir kenarda bekleyen oğluna:"" Yavrum bizimle beraber sen de bin; Kafirlerle[1] beraber kalma."" diye seslendi.",Erhan Aktaş (10. Baskı)
1516,11,43,"O: ""Dağa sığınırım,  beni sudan kurtarır."" deyince; ""Bugün Allah'ın rahmetine erişenden başkasını,  Allah'ın emrinden koruyacak hiçbir şey yoktur."" dedi. Aralarına dalga girdi ve o da boğulanlardan oldu.",Erhan Aktaş (10. Baskı)
1517,11,44,"""Ey yer,  suyunu çek ve ey gök,  suyunu kes."" denildi. Su çekildi,  iş bitirildi. Gemi Cudi'ye oturdu. ""Zalimler topluluğu Allah'ın rahmetinden uzak olsun."" denildi.[1]",Erhan Aktaş (10. Baskı)
1518,11,45,"Nuh,  Rabb'ine seslendi: ""Ey Rabb'im! Oğlum benim ehlimdendir. Senin uyarın elbette gerçektir. Sen,  hakimlerin hakimisin.""[1] dedi.",Erhan Aktaş (10. Baskı)
1519,11,46,"Dedi ki: ""Ey Nuh! O senin ehlinden değildir. Zira onun yaptığı doğru olmayan bir işti. Öyleyse hakkında bilgin olmayan[1] şeyi Benden isteme. Cahillerden[2] olmaktan seni sakındırıyorum.""",Erhan Aktaş (10. Baskı)
1520,11,47,"""Rabb'im! Bilmediğim bir şeyi Sen'den istemekten Sana sığınırım. Eğer beni bağışlamaz ve merhamet etmezsen hüsrana uğrayanlardan olurum."" dedi.",Erhan Aktaş (10. Baskı)
1521,11,48,"Dendi ki: ""Ey Nuh! Katımızdan esenlikle in. Sana ve sana tabi olan topluluklara bereketler olsun. Ama öyle toplumlar da olacak ki,  onları dünya nimetlerinden yararlandıracağız,  sonra onlara Bizden can yakıcı bir azap dokunacaktır.""",Erhan Aktaş (10. Baskı)
1522,11,49,"""İşte bunlar,  sana vahyettiğimiz gayb haberlerindendir. Bunları ne sen ne de halkın daha önce bilmiyordunuz. O halde sabret. Sonuç,  takva sahiplerinindir.""",Erhan Aktaş (10. Baskı)
1523,11,50,"Âd halkına kardeşleri Hud'u gönderdik. Dedi ki: ""Ey halkım! Yalnızca Allah'a kulluk edin. Sizin ondan başka bir ilahınız yoktur; siz bu tutumunuzla iftira etmekten başka bir şey yapmıyorsunuz.",Erhan Aktaş (10. Baskı)
1524,11,51,"""Ey halkım! Bunun için sizden bir ücret istemiyorum. Benim ücretim,  yalnızca bana bu benliği verene aittir. Aklınızı kullanmayacak mısınız?""[1]",Erhan Aktaş (10. Baskı)
1525,11,52,"""Ey halkım! Rabb'inizden bağışlanma dileyin. Sonra O'na tevbe[1] edin,  gökten üzerinize bol bol rahmet göndersin,  gücünüze güç katsın. Mücrimler[2] olarak yüz çevirmeyin.""",Erhan Aktaş (10. Baskı)
1526,11,53,"Dediler ki: ""Ey Hud! Bize kanıt içeren bir bilgi getirmedin; biz,  senin sözünle ilahlarımızı terk edecek değiliz. Ve biz sana inanacak da değiliz.""",Erhan Aktaş (10. Baskı)
1527,11,54,"""İlahlarımızdan biri seni fena çarpmış,  demekten başka bir sözümüz yok."" dediler. Hud da: ""Ben Allah'ı tanık tutuyorum. Siz de tanık olun ki ben müşriklerden değilim."" dedi.",Erhan Aktaş (10. Baskı)
1528,11,55,"""Haydi,  hiç zaman kaybetmeden bana istediğiniz tuzağı kurun.""",Erhan Aktaş (10. Baskı)
1529,11,56,"""Ben,  benim de Rabb'im sizin de Rabb'iniz olan Allah'a tevekkül[1] ettim. Hiçbir canlı yoktur ki O'nun buyruğunda/kontrolünde olmasın. Kuşkusuz Rabb'im dosdoğru bir yol üzerindedir.""",Erhan Aktaş (10. Baskı)
1530,11,57,"""Eğer yüz çevirirseniz,  bilin ki size iletmek üzere gönderildiğim mesajı size ilettim. Rabb'im,  yerinize sizden başka bir halk getirebilir ve siz O'na hiçbir şekilde engel olamazsınız. Rabb'im,  her şeyi koruyup gözetendir.""",Erhan Aktaş (10. Baskı)
1531,11,58,"Buyruğumuz gerçekleşince,  Hud'u ve beraberindeki iman edenleri Bizden bir rahmetle kurtardık. Onları şiddeti çok ağır bir azaptan kurtardık.",Erhan Aktaş (10. Baskı)
1532,11,59,İşte Âd halkı Rabb'lerinin ayetlerini inkar ettiler ve resullerine isyan ettiler. İnatçı zorbanın her buyruğuna uydular.,Erhan Aktaş (10. Baskı)
1533,11,60,Bu dünyada da Kıyamet Günü'nde de lanete tabi tutuldular. İyi bilin ki gerçekten Âd halkı Rabb'lerine nankörlük ettiler. İşte böyle yok olup gitti Hud halkı Âd.,Erhan Aktaş (10. Baskı)
1534,11,61,"Semud halkına da kardeşleri Salih'i gönderdik. Ey halkım: ""Allah'a kulluk edin. Sizin O'ndan başka ilahınız yoktur."" dedi. ""Sizi yer yüzünde meydana getiren ve sizi orayı imar etmekle görevli kılan O'dur. Öyleyse O'ndan bağışlanma dileyin. Sonra O'na tevbe ile yönelin. Rabb'im,  Çok Yakın'dır,  İsteklere Cevap Veren'dir.""",Erhan Aktaş (10. Baskı)
