sira,sure,ayet,metin,hoca
596,4,103,"(Endişeli ortamda) salatın edasından sonra, ayakta veya otururken ya da yanlarınız üzere uzanmışken (sürekli) Allah'ı zikredin. Zikrettiğinizle doyuma ulaştığınızda salatı ikame edin (yaşayın - yönelişin tam hakkını verin, zikirle girmiş olduğunuz hissediş ile). Kesinlikle salatın, belli vakitlerde yaşanması, iman edenlere yazılmıştır.",Ahmed Hulusi
597,4,104,"(Düşman) topluluğunu takip etmekte gevşeklik göstermeyin. . . Şayet siz acı duyuyorsanız, onlar da tıpkı sizin gibi acı duyuyorlar. . . (Üstelik siz) Allah'tan onların umamayacağı şeyleri umuyorsunuz. . . Allah Aliym'dir, Hakiym'dir.",Ahmed Hulusi
598,4,105,"Kesinlikle biz inzal ettik sana hakikat bilgisini, Hak olarak insanlar arasında Allah'ın gösterdiği ile hüküm vermen için. Hainleri savunma!",Ahmed Hulusi
599,4,106,"Allah'tan mağfiret dile. Muhakkak Allah Ğafur'dur, Rahıym'dir.",Ahmed Hulusi
600,4,107,Nefslerine ihanet edenleri savunma! Muhakkak ki Allah nefsine ihanet suçuna ısrarla devam edeni sevmez.,Ahmed Hulusi
601,4,108,"(Münafıklar - ikiyüzlüler) insanlardan gizleyebilirler ama Allah'tan asla! Oysa O beraberdi (tasavvufi anlayışla maiyet sırrı - Allah'ın, kulun her zerresini Esma'sıyla varetmesi hakikati) onlarla gece boyu, Allah'ın hoşlanmadığı şeyleri kurgularlarken. Allah yapmakta olduklarına Muhiyt'tir!",Ahmed Hulusi
602,4,109,Hadi siz dünya yaşamında onları savundunuz; ya kıyamet sürecinde kim savunacak onları veya vekilleri kim olacak!,Ahmed Hulusi
603,4,110,"Kim bir suç işler ya da nefsine zulmederse (benliği yüzünden - benliğini Allah'a şirk koşarsa); sonra (suçunu idrak edip) Allah'a istiğfar ederse, Allah Ğafur'dur, Rahıym'dir (bağışlayıcıdır ve rahmetinden kaynaklanan güzellikleri yaşatandır). . .",Ahmed Hulusi
604,4,111,"Kim bir suç işlerse, bunun getirisi kendinedir (başkasına değil)! Allah Aliym'dir, Hakiym'dir.",Ahmed Hulusi
605,4,112,"Kim bir kabahat veya suç işler de onu masum birinin üstüne atarsa, gerçekten açık bir iftira ile büyük bir suç yüklenmiş olur.",Ahmed Hulusi
606,4,113,"Eğer senin üzerinde Allah fazlı ve ""HU""viyetinin rahmeti olmasaydı, onlardan bir taife seni saptırmaya elbette yeltenirdi. . . (Oysa) onlar ancak kendilerini saptırırlar! Sana hiçbir zarar veremezler! Allah sana Kitabı (Hakikat bilgisini) ve Hikmeti (Din ilmini, Sünnetullah marifetini) inzal etmiş (Esma boyutundan bilincine ulaştırmış) ve bilmediğini sana öğretmiştir. . . Allah'ın sana lütfu Aziym'dir.",Ahmed Hulusi
607,4,114,"Onların gizli toplanma ve görüşmelerinin çoğunda hayır yoktur! Ancak bir yardımlaşma veya hayır gereği veya ara düzeltmeyi öngören (bu tür hayırlı bir aradalıklar) müstesna. Kim Allah rızasını isteyerek bunları yaparsa, biz ona büyük mükafat vereceğiz.",Ahmed Hulusi
608,4,115,"Kim hakikat apaçık belli olduktan sonra Rasule karşı gelir, iman edenlerin yolundan gayrına saparsa, gittiği yola terk eder sonunda da cehennemi boylatırız! Ne kötü bir yaşama dönüştür o!",Ahmed Hulusi
609,4,116,"Kesinlikle Allah kendisine şirk koşulmasını bağışlamaz! Bunun dunundakileri (derece olarak bunun altındaki suçları) dilediğine bağışlar! Kim alemlerdeki her şeyi Esma'sıyla yaratan Allah'a (""B""illahi) şirk koşarsa (O'ndan bağımsız bir benlik düşünür, kabul ederse), gerçekten (hakikatten çok uzak) sapık bir inanca sapmıştır!",Ahmed Hulusi
610,4,117,"O'nun dunundakilere yönelenler, sadece cansız dişi putlara tapınmaktalar ve böylece de inatçı, hayırsız şeytana yöneliyorlar!",Ahmed Hulusi
611,4,118,"(Oysa şeytan - bedensel dürtüler) Allah'ın lanetine uğramıştır. . . Şeytan: ""Senin kullarından bir mukadder pay alacağım"". . .",Ahmed Hulusi
612,4,119,"""Elbette onları saptıracağım, onları boş heveslerde (bedensellikte) boğacağım; onlara emredeceğim de en'amın (kendilerinden kurban olan davarların) kulaklarını kesecekler ve dahi onlara emredeceğim, Allah'ın yarattığını değiştirecekler. "" Kim Allah'ı bırakır da şeytanı (bedensel dürtülerini) yönetici edinirse, gerçekten o apaçık bir hüsrana uğramıştır.",Ahmed Hulusi
613,4,120,"Onlara vaatlerde bulunur ve onlara umut verip sonu boş çıkacak arzular peşinde koşturur. (Oysa) şeytan, aldanıştan başka bir şey vadetmemektedir.",Ahmed Hulusi
614,4,121,Böylelerinin varacakları yer cehennemdir (yanma ortamı)! Ondan kurtuluş için hiçbir çareleri de yoktur.,Ahmed Hulusi
615,4,122,"İman edip imanının gereği davranışlarla (salih amel) yaşayanlara gelince, onları altlarından nehirler akan cennetlere dahil edeceğiz. . . Orada sonsuza dek kalırlar (kendilerinde açığa çıkan Allah Esma'sı sonucu). . . Allah'ın Hak olan vaadidir! Allah'tan daha doğru sözlü var mıdır?",Ahmed Hulusi
616,4,123,(Sünnetullah - Allah sistem ve düzeni) ne sizin kuruntularınıza ne de kendilerine daha önce hakikat bilgisi verilmiş (de onu değerlendirememiş) olanların kuruntularına göre değildir! Kim bir kötülük yaparsa onun sonuçlarını yaşar! (Artık bundan sonra da) Allah dununda olan ne bir hami ne de bir yardımcı bulabilir!,Ahmed Hulusi
617,4,124,"İman etmiş olarak erkek veya kadın, kimler hayırlı bir iş yaparlarsa, onlar cennete girerler, zerrece hakları kaybolmaz.",Ahmed Hulusi
618,4,125,"Muhsin olarak (varlığının Allah Esma'sının açığa çıkışıyla yaratıldığının idrakı içinde), vechinin Allah için olduğunun teslimiyetinde olan ve hanif olarak (tanrı kavramı olmayan - yalnızca Allah'a kulluk edilmekte olduğunun bilincinde) İbrahim milletine tabi olanın din anlayışından daha güzeli ne olabilir ki! Allah, İbrahim'i Haliyl edindi. (Ona ""Hullet makamı"" yaşamı ihsan etti. Bu konuda ek bilgi: El İnsan-ı Kamil, Abdülkerim el Ciyli, Abdülaziz Mecdi Tolun çevirisi. A. H. )",Ahmed Hulusi
619,4,126,"Semalar ve arzda olan ne varsa Allah içindir (Esma ül Hüsna'sının işaret ettiği manaların açığa çıkması için). Allah, şeyleri Esma'sından yaratmış olması sonucu Muhiyt'tir.",Ahmed Hulusi
620,4,127,"Kadınlar hakkında senden, haklara dair açıklama istiyorlar. . . De ki: ""Onlarla ilgili hükümler hakkında açıklamayı size Allah veriyor!"" Onlar için yazılmış hakları kendilerine vermediğiniz ve (üstelik) kendileriyle nikahlamaya (evlenmeye) rağbet ettiğiniz yetim kızlar ile zor durumdaki çocuklara ve bir de yetimlere adaleti ikame etmeniz hakkında bilgiler yüzünüze okunuyor. . . Ne hayır yaparsanız, muhakkak ki Allah onu Aliym'dir (çünkü yaptığınız hayrın yaratanı O'dur).",Ahmed Hulusi
621,4,128,"Eğer bir kadın, kocasının geçimsizliğinden veya yüz çevirip uzaklaşmasından korkarsa, aralarını düzeltmelerinde kendileri üzerine bir mahzur yoktur. . . Anlaşıp barışma hayırlıdır; benliklerde hırsa meyil vardır. . . Eğer ihsan üzere olur ve korunarak yaşarsanız, muhakkak ki Allah yapmakta olduklarınızı (yaratanı olarak) Habiyr'dir.",Ahmed Hulusi
622,4,129,"Ne kadar isterseniz isteyin eşleriniz arasında adaletli davranamazsınız! (Hiç olmazsa) birine aşırı ilgi gösterirken diğerlerini boşlukta bırakmayın! Eğer aralarında adaletle davranır ve de korunursanız, muhakkak ki Allah Ğafur'dur, Rahıym'dir.",Ahmed Hulusi
623,4,130,"Eğer (karı-koca) ayrılırlarsa, Allah kendi zenginliğinden onların her birini geçindirir, birbirine muhtaç bırakmaz. Allah Vasi'dir, Hakiym'dir.",Ahmed Hulusi
624,4,131,"Semalarda ve arzda ne varsa Allah içindir (El Esma ül Hüsna'sının işaret ettiği özelliklerin açığa çıkması için)! Sizden önce kendilerine hakikat bilgisi verilenlere ve size, ""Allah'tan korunun"" diye tavsiye ettik. . . Eğer hakikati inkar ederseniz, (bilmiş olunuz ki) kesinlikle semalar ve arzda ne varsa Allah içindir! Allah Ğaniyy'dir, Hamiyd'dir.",Ahmed Hulusi
625,4,132,"Semalar ve arzda ne varsa Allah içindir (El Esma ül Hüsna'sının işaret ettiği manaların seyri için)! Vekiyl olarak, El Esma'sıyla seni yaratan Allah yeterlidir.",Ahmed Hulusi
626,4,133,"Ey insanlar, eğer dilerse sizi ortadan kaldırıp, başkalarını açığa çıkarır! Allah bunu yapmaya muktedirdir!",Ahmed Hulusi
627,4,134,"Kim dünya nimetlerini isterse, bilsin ki dünyanın da, sonsuz gelecek sürecinin de nimetleri Allah indindendir. Allah Semi'dir, Basıyr'dir.",Ahmed Hulusi
628,4,135,"Ey iman edenler, adaleti uygulamaya aziymli olun! Ana-baba veya akrabanız aleyhine de olsa, zengin veya fakir fark etmeksizin Allah için şahitlik edin; zira Allah hakkı, ikisinin de önündedir! O halde adaleti sağlamada geçersiz kabullerinize tabi olmayın! Eğer gerçeği çarpıtırsanız, muhakkak Allah yaptıklarınızın yaratanı olarak Habiyr'dir.",Ahmed Hulusi
629,4,136,"Ey iman edenler, ""B"" harfinin işaret ettiği anlam ile iman edin Allah'a, O'nun Rasulüne, Rasulüne inzal ettiği (El Esma mertebesinden bilincine) gibi daha öncekilere de inzal etmiş olduğu hakikat bilgisine. . . Kim Esma'sıyla her şeyi yaratmış olan Allah'a, O'nun melaikesine (Esma'nın işaret ettiği manaların açığa çıkan kuvvelerine), O'nun Kitaplarına (inzal etmiş olduğu hakikat bilgisine), O'nun Rasullerine ve gelecekteki sonsuz yaşam sürecine kafirlik ederse (inkar ederse), gerçekten çok uzak bir inanç bozukluğuna sapmıştır.",Ahmed Hulusi
630,4,137,"Muhakkak ki, (önce) iman edip de sonra inkar eden, sonra tekrar (geçici olarak) iman edip, sonra (yine) inkarcı olan, (nihayet) küfrü arttıranlara gelince; Allah onları ne mağfiret eder ve ne de onları bir yola hidayet eder.",Ahmed Hulusi
631,4,138,"İkiyüzlüleri (münafıkları) müjdele, yaşayacakları feci bir azap ile!",Ahmed Hulusi
632,4,139,"İman edenleri bırakıp, hakikati inkar edenleri dost tutanlar, onların yanında şerefli olacaklarını mı umuyorlar! Ne var ki izzet tümüyle Allah'ındır.",Ahmed Hulusi
633,4,140,"Size inzal olan bilgide şu vardır: Allah işaretlerinin inkar edildiği ve onlar hakkında uygunsuz konuşulduğu ortamda oturmayın; başka bir konuya dönülmedikçe! Aksi halde kesinlikle siz onların misli (benzeri) olursunuz. (Bu uyarıyı ""ayna nöronlar"" bilimsel bulgusuyla bütünleştirelim. Bu ayet aslında bir MUCİZE'dir, ancak günümüz bilimsel çalışmalarıyla tespit edilen bir gerçeği, 1400 küsur yıl önce vurgulaması nedeniyle. Bu konuda detaylı bilgi www. okyanusum. com adlı sitede mevcuttur. A. H. ) Allah ikiyüzlüler (münafıklar) ile hakikati inkar edenleri cehennemde bir araya getirecektir. . .",Ahmed Hulusi
634,4,141,"Onlar başınıza gelecekleri izliyorlar. . . Eğer size Allah'tan zafer ulaşırsa ""Biz de sizinle değil miydik?"" derler. Hakikati inkar eden güruha bir başarı nasip olursa da bu defa ""Biz sizden üstün gelmedik mi, iman edenlere karşı sizi korumadık mı?"" derler. Allah kıyamet sürecinde aranızda hükmeder. Allah iman edenler aleyhine fırsat vermeyecektir, hakikati inkar edenlere!",Ahmed Hulusi
635,4,142,"İkiyüzlüler Allah'ı aldatmaya kalkarlar, (oysa) Allah, hilelerinin sonucunu kendi aleyhlerine oluşturur! Salata kalktıklarında üşenerek kalkarlar, insanlara gösteriş olsun diye; Allah'ı da çok az hatıra getirirler.",Ahmed Hulusi
636,4,143,(İkiyüzlüler) iki arada yalpalayıp dururlar! Ne bunlara (iman ehli) ne de onlara (inkarcılar)! Allah'ın (bozuk inanca) saptırdıkları için çıkış yolu bulamazsın!,Ahmed Hulusi
637,4,144,"Ey iman edenler, iman edenleri bir yana bırakıp hakikati inkar edenleri dost edinmeyin! (Bu davranışınızla) aleyhinize güçlü bir delil mi oluşturmak istersiniz Allah indinde!",Ahmed Hulusi
638,4,145,Muhakkak ikiyüzlüler (münafıklar) ateşin en dibindedirler! Onlar için bir yardımcı da asla bulunmaz!,Ahmed Hulusi
639,4,146,"Ancak (yanlışını idrak ederek) tövbe edenler, tutumlarını doğrultanlar, hakikatleriyle Allah'a sarılanlar, din anlayışlarını Allah için saflaştıranlar müstesna. . . Onlar iman ehli ile beraberdirler. Allah iman ehline aziym mükafat verecektir.",Ahmed Hulusi
640,4,147,"Eğer şükrederseniz ve iman ederseniz Allah size niye azap etsin! Allah Şakir'dir, Aliym'dir.",Ahmed Hulusi
641,4,148,"Zulme uğrayan dışında, kötü sözün açıktan konuşulmasını sevmez Allah! Allah Semi'dir, Aliym'dir.",Ahmed Hulusi
642,4,149,"Bir hayrı açıklar ya da gizlerseniz yahut bir kötülüğü affederseniz; Allah Afüvv'dür, Kaadir'dir.",Ahmed Hulusi
643,4,150,"Allah ve Rasullerini inkar edenler, Allah ile Rasullerinin arasını ayırmak isterler. ""Bazısına iman edip bazısını inkar ederiz"" derler. Arada bir yol edinmek isterler. (Ayrıca şöyle de değerlendirilebilir: Allah Esma'sının açığa çıkması anlamındaki 'İrsaliyet' hakikat ve kavramından uzaklaşıp; gökteki tanrı ile yerden seçtiği peygamber anlayışını yaymak isterler. )",Ahmed Hulusi
644,4,151,İşte onlar gerçeği tümüyle inkar edenlerin ta kendileridir. Hakikati inkar edenler için aşağılayıcı bir azap hazırladık.,Ahmed Hulusi
645,4,152,"Bütün yaratılmışların hakikatinin Allah Esma'sı olduğuna ve (irsal ettiği) Rasullerine iman edip, (irsal olmaları yönünden) hiçbirini diğerinden ayırmayanlara gelince, Allah onların mükafatını verecektir. Zaten Allah Ğafur'dur, Rahıym'dir.",Ahmed Hulusi
646,4,153,"Ehl-i kitap (Yahudiler) senden, kendilerine ""Gökten yazılı Kitap"" indirmeni istiyorlar. . . Gerçekten (onlar) bundan daha büyüğünü Musa'dan istediler. . . ""Allah'ı açıktan bize göster"" demişlerdi de, zulümleri yüzünden onları yıldırım çarptı. . . Kendilerine apaçık deliller geldikten sonra tutup buzağıya tapınmaya başladılar. . . Bunu da affettik ve Musa'ya apaçık bir kudret verdik.",Ahmed Hulusi
647,4,154,"Verdikleri söze bağlanmaları için Tur'u üzerlerine kaldırmıştık da onlara ""Secde ederek o kapıdan girin"" demiştik. Hem de ""Cumartesi günü hürmetini ihlal etmeyin"" dedik de, onlardan kesin ahd aldık.",Ahmed Hulusi
648,4,155,"Ahdlerinden dönmeleri, Allah'ın işaretlerindeki varlığını (Esma'sının açığa çıkışı olan işaretleri) inkar etmeleri, Hakk'ın muradına karşı Nebileri öldürmeleri ve ""Kalplerimiz kılıflıdır"" (şuurlarımız koza içindedir) demeleri yüzünden, yaptıklarının karşılığını verdik. Bilakis inkarları yüzünden anlayışlarını kilitledik! Artık pek azı hariç, iman etmezler!",Ahmed Hulusi
649,4,156,Hakikati inkar etmeleri ve Meryem'e çok büyük iftira atmaları yüzünden!,Ahmed Hulusi
650,4,157,"""Biz, Allah Rasulü Mesih, Meryemoğlu İsa'yı katlettik"" sözleri yüzünden. . . Gerçekte Onu ne katlettiler ne de haça astılar; sadece onlara öyle benzetildi (asılan). Onun hakkında tartışanlar bu konuda tam bir şüphe içindedirler; bu konuda kesin bilgileri yoktur, zanlarına göre konuşurlar. Kesin olan, İsa'nın katledilmediğidir!",Ahmed Hulusi
651,4,158,"Bilakis Allah Onu kendine yüceltti! Allah Aziyz'dir, Hakiym'dir.",Ahmed Hulusi
652,4,159,"Nitekim (geçmişteki) hakikat bilgisine uyanlardan hiçbiri yoktur ki, ölümü anında Ona (bildirdiğine) iman etmiş olmasın! Kıyamet sürecinde aleyhlerinde şahitlik yapacaktır.",Ahmed Hulusi
653,4,160,Zulümleri ve hidayete engel olmaları nedeniyle helal olan pek çok temiz nimeti onlara (Yahudilere) haram kıldık!,Ahmed Hulusi
654,4,161,Yasaklandığı halde riba almaları ve insanların mallarını haksız olarak yemeleri dolayısıyla idi (bu haram). Hakikati inkarı sürdürenler için feci azap hazırladık!,Ahmed Hulusi
655,4,162,"İçlerinden ilimde derinleşmiş olanlar ile iman edenler, senden önce inzal olanla birlikte sana inzal olana da iman ederler. Salatı ikame eden ve zekatı veren; ""B"" harfindeki anlam kapsamınca Allah'a ve gelecekte yaşanacak sürece iman edenlere gelince. . . Onlara aziym bir mükafat vereceğiz.",Ahmed Hulusi
656,4,163,"Nuh'a ve ondan sonraki Nebilere vahyettiğimiz gibi sana da vahyettik. . . İbrahim'e, İsmail'e, İshak'a, Yakup'a, Esbat'a (torunlara), İsa'ya, Eyyub'e, Yunus'a, Harun'a ve Süleyman'a da vahyettik. . . Davud'a Zebur'u (hikmetler bilgisini) verdik.",Ahmed Hulusi
657,4,164,Daha önce sana hikayelerini anlattığımız veya anlatmadığımız Rasullere de (vahyettik). . . Allah Musa'ya kelime kelime konuştu.,Ahmed Hulusi
658,4,165,"Müjdeleyici ve uyarıcı olarak Rasuller (gönderdik) ki, Rasullerden (açıklamalarından) sonra insanların Allah'a karşı bir mazereti olmasın! Allah Aziyz'dir, Hakiym'dir.",Ahmed Hulusi
659,4,166,"Ne var ki, Allah sana inzal ettiği ile şahitliğini gösterir ki, HU'nun ilmi olarak onu sana inzal etmiştir. Melekler (bu inzal ile ilgili kuvveler - Cibril) de olayın şahididir. Şahit olarak Allah yeterlidir.",Ahmed Hulusi
660,4,167,"Hakikati inkar edip insanları da Allah yolundan engelleyenler, çok büyük sapma içindedirler.",Ahmed Hulusi
661,4,168,Muhakkak ki Allah hakikati inkar edenleri ve zulmedenleri ne bağışlar ne de onlara bir tarik (anlayış yolu) açar.,Ahmed Hulusi
662,4,169,Cehennem yolu (cehennem yaşamına yol açan anlayış) hariç! Orada sonsuza dek kalırlar. Bu Allah için çok kolaydır.,Ahmed Hulusi
663,4,170,"Ey insanlar, Rasul size Rabbinizden Hak olarak gelmiştir! Artık iman edin sizin için hayırlı olana! Eğer inkar ederseniz, bilin ki semalar ve arzda olan ne varsa Allah içindir (Esma ül Hüsna'sının işaret ettiği özelliklerin açığa çıkması için). Allah Aliym'dir, Hakiym'dir.",Ahmed Hulusi
664,4,171,"Ey kendilerine hakikat bilgisi gelmiş olanlar. . . Dininizde ölçüyü kaçırıp haddi aşmayın. . . Allah üzerine Hak olmayanı söylemeyin. . . Meryemoğlu İsa Mesih, yalnızca Allah Rasulü ve O'nun Kelimesi'dir. . . Onu Meryem'e ilka etmiştir ve kendinden (El Esma ül Hüsna'sından) bir manadır (ruhtur). . . O halde Esma'sıyla her şeyin hakikati olan Allah'a ve Rasullerine iman edin. . . ""Üçtür"" (baba - oğul - kutsal ruh) demeyin! Sizin hayrınıza olarak (buna) son verin. . . Allah ancak İlah'un Vahid'dir (Tek Uluhiyet sahibidir). . . Subhandır ""HU"", çocuk sahibi olma kavramından! Semalar ve arzda ne varsa O'nun içindir. . . Vekiyl olarak Esma'sıyla hakikatiniz olan Allah yeterlidir.",Ahmed Hulusi
665,4,172,"Ne Mesih (İsa) ve ne de mukarreb melaike Allah'a kulluktan asla gocunmazlar! Kim O'nun ibadetinden kaçınır ve kibirlenirse, hepsini kendine haşr edecektir.",Ahmed Hulusi
666,4,173,"İman edip imanının gereğini uygulayanlara gelince, (O) onlara ecirlerini tam verecek ve fazlından onları artıracaktır. . . Kulluktan kaçınıp ve benliklerini kabartanlara gelince, onlara feci bir azap ile azap edecektir. . . Kendileri için Allah dununda bir veli ve nasir de bulamazlar.",Ahmed Hulusi
667,4,174,Ey insanlar! Hakikaten Rabbinizden size bir burhan (hakikatin dillenmişi Hz. Muhammed s. a. v. ) geldi. . . Size apaçık bir Nur (Kur'an) inzal ettik.,Ahmed Hulusi
668,4,175,"Esma'sıyla her şeyin aslı olan Allah'a iman edip, O'na hakikatleri olarak sımsıkı tutunanlara gelince, onları HU'dan bir rahmetin ve fazlın içine sokacak ve onları kendisine varan sırat-ı müstakime hidayetleyecektir.",Ahmed Hulusi
669,4,176,"Senden açıklama-hüküm isterler. . . De ki: ""Kelale (arkasında ana-baba ve çocuk bırakmamış olan) hakkında size Allah fetva verir: Eğer çocuğu olmayıp, bir kız kardeşi bulunan bir erkek kişi ölürse, mirasının yarısı onundur. . . Çocuğu olmayan kız kardeş ölürse, erkek kardeş ona varis olur. . . Eğer (ölen erkek kişinin kız kardeşleri) iki iseler, (erkek kardeşlerinin) mirasının üçte ikisi onlarındır. . . Eğer (mirasçı) kardeşler erkekler ve kadınlar ise (erkek - kız kardeşler durumunda birçoklarsa), (o zaman) bir erkeğe iki kadının payıdır"". . . Allah, sapmayasınız diye size beyan ediyor. . . Allah Bi-külli şey'in - her şeyin Esma'sıyla hakikati olarak Aliym'dir.",Ahmed Hulusi
670,5,1,"Ey iman edenler, anlaşmalarınıza tam olarak uyun. . . İhramlı iken, avlanmayı helal saymamanız şartıyla ve size bildirilenler müstesna, otyiyenler (koyun, sığır, keçi, deve gibi) size helal kılındı. . . Muhakkak ki Allah dilediğini hükmeder.",Ahmed Hulusi
671,5,2,"Ey iman edenler! ŞeairAllah'a (Allah nişanelerine, Allah'ı çağrıştırana - hissettirene), haram aylara, Beytullah'a hediye olunan kurbanlıklara, özel gerdanlıklı kurbanlara, Rablerinden bir fazl ve rıdvan isteyerek Beyt'e gelenlere, hürmetsizlik yapmayın. . . İhramdan çıktığınızda avlanabilirsiniz. . . Mescid-i Haram'a (daha önce) girmenizi engellediler diye bir kavme olan nefretiniz, sizi haddi aşmaya sevketmesin. . . Birr ve takva üzere yardımlaşın; zulüm ve düşmanlık üzere yardımlaşmayın. . . Allah'tan (yaptıklarınızın sonucunu yaşatacağı için) korunun. . . Muhakkak ki Allah, Şediyd ül 'Ikab'dır (şiddetle kötülüğün sonucunu yaşatandır).",Ahmed Hulusi
672,5,3,"Size ölmüş hayvan eti, kan, domuz eti, Allah'tan gayrı adına boğazlananlar haram kılınmıştır. Ayrıca boğularak, dövülerek öldürülen veya bir yerden düşerek ölen veya derisi yüzülerek öldürülen veya vahşi hayvan tarafından parçalanmış olan veya tapınaklardaki dikili taşlarda kesilmiş olan hayvanların etleri de haramdır. Fal oklarıyla (veya bu amaçlı araçlarla geleceğe dönük) kısmet aramanız da! Bütün bunlar fısktır (yoldan çıkmaktır). . . Bu gün hakikati inkar edenler, sizin Dininizi geçersiz kılma konusunda umutsuzluğa düşmüşlerdir. . . Artık onlardan korkmayın, benden haşyet edin. . . Bu gün sizin için Dininizi ikmal ettim (Din konusundaki bilgilenmenizi), üzerinizdeki nimetimi tamamladım ve sizin için Din (anlayışı) olarak İslam'a (Allah'a tam teslimiyete) razı oldum. . . Her kim açlık dolayısıyla çok zor durumda kalırsa, haramı helal saymaksızın bunlardan yiyebilir. Muhakkak ki Allah Ğafur'dur, Rahıym'dir.",Ahmed Hulusi
673,5,4,"Sana, kendilerine neyin helal kılındığını soruyorlar. . . De ki: ""Size güzel - temiz gıdalar helal kılınmıştır. . . Bir de Allah'ın size talim ettiğinden öğrettiğiniz, alıştırıp eğittiğiniz avcı hayvanların, sizin için tuttuklarından yeyin ve üzerine Allah ismini zikredin. . . Allah'tan korunun. . . "" Muhakkak ki Allah Seriy'ul Hisab'dır (seriy'ul hesap = açığa çıkanın sonucunu bir sonraki anda oluşturan).",Ahmed Hulusi
674,5,5,"Bu gün size güzel - temiz tüm gıdalar helal kılınmıştır. . . Kendilerine hakikat bilgisi verilmiş olanların yemekleri size helaldır. . . Sizin yemekleriniz de onlara helaldır. . . İman eden kadınların iffetli olanları ile sizden önce kendilerine hakikat bilgisi verilenlerden iffetli olan kadınlar da, mehrlerini vermeniz (nikahlamanız), zinadan uzak durmaları ve (gizli) dost tutmamaları şartıyla, size helaldır. . . Kim imanın şartlarını ve gereklerini tanımayıp, hakikati inkar ederse, elbette onun yaptığı işler boşa gider ve o, sonsuz gelecek sürecinde hüsranda olanlardandır.",Ahmed Hulusi
675,5,6,"Ey iman edenler. . . Salata doğrulduğunuzda yüzlerinizi ve dirseklere kadar ellerinizi su ile yıkayın; başlarınızı mesh edin ve iki topuğunuza kadar ayaklarınızı da yıkayın. . . Eğer cünüp iseniz bütün vücudunuzu yıkayın. . . Eğer hasta olmuşsanız veya bir sefer üzere iseniz veya sizden biri tuvalet ihtiyacını gidermiş olarak gelirse yahut kadınlarla yatmışsanız, su da bulamamışsanız; temiz toprağa teyemmüm edin. . . Yüzlerinizi ve ellerinizi ondan mesh edin. . . Allah size güçlük oluşturmak dilemez, fakat sizi arındırmak ve ""HU""nun nimetini sizin üzerinizde tamamlamayı diler; ta ki şükredesiniz (değerlendiresiniz).",Ahmed Hulusi
676,5,7,"Üzerinizdeki Allah nimetini ve sizi onunla bağladığı sözleşmeyi hatırlayın; hani ""İşittik ve itaat ettik"" demiştiniz. . . Allah'tan korunun! Muhakkak ki Allah içinizdekilere, onların Esma'sıyla hakikati olarak Aliym'dir.",Ahmed Hulusi
677,5,8,"Ey iman edenler. . . Allah için dosdoğru durun, adil şahitler olun. . . Bir topluluğa olan nefretiniz sizi adaletsizliğe sevketmesin! Adil olun, bu anlayış korunmaya daha yakındır. . . Allah'tan korunun! Muhakkak ki Allah tüm fiillerinizi (onların yaratanı olarak) Habiyr'dir.",Ahmed Hulusi
678,5,9,"Allah, iman edip imanının gereği fiilleri ortaya koyanlara (şöyle) vadetmiştir: ""Onlar için mağfiret ve aziym bir mükafat vardır. """,Ahmed Hulusi
679,5,10,Hakikati inkar edenlere ve (Esma'nın açığa çıkışı olan) işaretlerimizi yalanlayanlara gelince; işte onlar cehennem halkıdır.,Ahmed Hulusi
680,5,11,"Ey iman edenler. . . Üzerinizdeki Allah nimetini hatırlayın. . . Hani bir topluluk ellerini size uzatmaya (zarar vermeye) niyetlenmişti de, onların ellerini sizden çekmişti. . . Allah'tan korunun! İman edenler, Allah'a tevekkül etsinler (hakikatlerindeki El Vekiyl isminin, gereğini yerine getireceğine iman etsinler).",Ahmed Hulusi
681,5,12,"Andolsun ki Allah, İsrailoğullarının sözünü aldı. . . Onlardan on iki temsilci ba'settik. . . Allah şöyle buyurmuştu: ""Ben muhakkak sizinleyim. . . Salatı ikame ettiğiniz, zekatı verdiğiniz, Rasullerime iman edip onlara yardımcı olduğunuz; Allah'a karz-ı hasen ile borç verdiğiniz takdirde, kötülüklerinizi sizden silerim; elbette sizi altlarından nehirler akan cennetlere koyarım. . . Bundan sonra sizden kim hakikati inkar ederse, gerçekten yolun ortasından sapmıştır. """,Ahmed Hulusi
682,5,13,"Ahdlerini bozmaları ile onları lanetledik ve kalplerini katılaştırdık (anlayışlarını kilitledik)! Kelimelerdeki manaları asıl anlamlarından saptırırlar. Uyarıldıkları hakikatlerden haz almayı unuttular. . . Pek azı hariç, onlardan daima hainlik görürsün. . . Onları affet, aldırma! Muhakkak ki Allah ihsan sahiplerini sever.",Ahmed Hulusi
683,5,14,"""Biz Nasarayız"" diyenlerden de söz almıştık! Bunlar da hatırlatıldıkları şeyden bir hisse almayı unuttular. . . Biz de onların arasına, kıyamet süreci başlayana kadar düşmanlık ve nefret saldık. . . Allah onlara ne üretip oluşturduklarını gösterecektir.",Ahmed Hulusi
684,5,15,Ey hakikat bilgisi verilmiş olanlar. . . Hakikat bilgisinden gizlediklerinizin birçoğunu size açıklayan ve birçoğunu (gizlemenizi de) affeden Rasulümüz geldi. . . Gerçekten size Allah'tan bir Nur ve Kitab-ı Mubiyn (açık seçik Sünnetullah bilgisi) gelmiştir.,Ahmed Hulusi
